player_id,ab_group,chest_opens,legendary_drops,legendary_drop_rate_player,first_legendary_date,gear_drops,hero_shards_collected,characters_unlocked_from_chests,gems_spent_on_chests
P0003053,variant,0,0,0.0,,0,4,0,2
P0003054,variant,0,0,0.0,,0,0,0,1
P0003055,variant,1,0,0.0,2026-06-18,0,9,0,238
P0003056,variant,0,0,0.0,,0,0,0,0
P0003057,control,0,0,0.0,,0,0,0,1
P0003058,variant,2,0,0.0,,1,8,0,584
P0003059,control,0,0,0.0,,0,0,0,3
P0003060,control,0,0,0.0,,0,0,0,1
P0003061,control,0,0,0.0,,0,0,0,1
P0003062,control,0,0,0.0,,0,0,0,0
P0003063,control,0,0,0.0,,0,0,0,0
P0003064,variant,6,0,0.0,,4,43,0,1540
P0003065,variant,43,0,0.0,,22,184,3,11348
P0003066,control,0,0,0.0,,0,0,0,0
P0003067,control,1,0,0.0,,0,3,0,260
P0003068,control,0,0,0.0,,0,0,0,2
P0003069,variant,0,0,0.0,,0,5,0,3
P0003070,control,0,0,0.0,,0,2,0,3
P0003071,control,0,0,0.0,,0,0,0,0
P0003072,control,0,0,0.0,,0,0,0,0
P0003073,variant,56,2,0.0357,2026-06-18,22,203,6,14328
P0003074,variant,0,0,0.0,,0,0,0,2
P0003075,control,0,0,0.0,,0,0,0,1
P0003076,control,0,0,0.0,,0,0,0,1
P0003077,control,0,0,0.0,,0,1,0,0
P0003078,variant,2,0,0.0,,2,6,0,621
P0003079,control,0,0,0.0,,0,0,0,0
P0003080,control,0,0,0.0,,0,2,0,1
P0003081,variant,0,0,0.0,,0,4,0,1
P0003082,variant,1,0,0.0,,0,3,0,272
P0003083,control,0,0,0.0,,0,1,0,0
P0003084,control,1,0,0.0,,0,7,0,241
P0003085,control,2,0,0.0,,1,11,0,501
P0003086,variant,1,0,0.0,,0,3,0,222
P0003087,control,0,0,0.0,,0,0,0,0
P0003088,control,0,0,0.0,,0,1,0,3
P0003089,control,3,0,0.0,,0,6,0,683
P0003090,control,2,0,0.0,,0,11,0,385
P0003091,variant,0,0,0.0,,0,3,0,3
P0003092,control,0,0,0.0,,0,9,0,1
P0003093,control,1,0,0.0,,0,8,0,192
P0003094,control,0,0,0.0,,0,0,0,1
P0003095,variant,4,0,0.0,,2,24,0,1075
P0003096,variant,1,0,0.0,,0,4,0,165
P0003097,control,7,0,0.0,2026-06-04,2,37,0,1657
P0003098,control,0,0,0.0,,0,0,0,0
P0003099,variant,4,0,0.0,,2,31,0,1183
P0003100,control,1,0,0.0,,0,7,0,278
P0003101,control,0,0,0.0,,0,0,0,3
P0003102,control,4,0,0.0,,2,18,0,920
P0003103,variant,0,0,0.0,,0,5,0,1
P0003104,variant,6,0,0.0,,3,43,0,1427
P0003105,control,0,0,0.0,,0,1,0,2
P0003106,control,2,0,0.0,,2,14,0,489
P0003107,control,1,0,0.0,,0,6,0,285
P0003108,variant,23,1,0.0435,2026-05-27,10,94,2,5931
P0003109,control,5,0,0.0,,2,29,0,1491
P0003110,control,0,0,0.0,,0,1,0,0
P0003111,control,0,0,0.0,,0,0,0,1
P0003112,variant,1,0,0.0,,1,3,0,265
P0003113,control,0,0,0.0,,0,0,0,1
P0003114,variant,6,0,0.0,,2,32,0,1668
P0003115,control,0,0,0.0,,0,0,0,3
P0003116,variant,0,0,0.0,,0,0,0,0
P0003117,variant,0,0,0.0,,0,1,0,1
P0003118,control,0,0,0.0,,0,0,0,0
P0003119,variant,2,0,0.0,,2,9,0,530
P0003120,variant,0,0,0.0,,0,0,0,0
P0003121,control,4,0,0.0,,1,16,0,1016
P0003122,variant,0,0,0.0,,0,0,0,0
P0003123,control,0,0,0.0,,0,0,0,0
P0003124,variant,2,0,0.0,,1,12,0,561
P0003125,variant,1,0,0.0,,0,5,0,273
P0003126,control,2,0,0.0,,1,5,0,480
P0003127,variant,0,0,0.0,,0,0,0,0
P0003128,control,8,0,0.0,,4,27,0,2206
P0003129,control,0,0,0.0,,0,0,0,2
P0003130,control,0,0,0.0,,0,2,0,2
P0003131,control,0,0,0.0,,0,4,0,4
P0003132,control,1,0,0.0,,1,8,0,278
P0003133,control,8,1,0.125,2026-06-21,4,46,1,1947
P0003134,control,0,0,0.0,,0,2,0,2
P0003135,variant,39,0,0.0,2026-03-11,20,141,3,9403
P0003136,variant,0,0,0.0,,0,7,0,8
P0003137,variant,0,0,0.0,,0,0,0,1
P0003138,variant,26,3,0.1154,2026-06-10,6,107,5,6999
P0003139,variant,36,0,0.0,,12,154,2,9440
P0003140,variant,0,0,0.0,,0,0,0,0
P0003141,variant,4,0,0.0,,3,17,0,884
P0003142,variant,2,0,0.0,,1,18,0,378
P0003143,variant,0,0,0.0,,0,0,0,0
P0003144,variant,0,0,0.0,,0,2,0,1
P0003145,control,1,0,0.0,,0,7,0,273
P0003146,control,0,0,0.0,,0,0,0,0
P0003147,variant,0,0,0.0,,0,0,0,0
P0003148,control,0,0,0.0,,0,0,0,8
P0003149,variant,0,0,0.0,,0,1,0,2
P0003150,control,0,0,0.0,,0,0,0,1
P0003151,control,7,0,0.0,,4,32,0,1802
P0003152,control,1,0,0.0,,1,4,0,277
P0003153,control,3,0,0.0,,1,33,0,745
P0003154,variant,1,0,0.0,,0,4,0,265
P0003155,control,0,0,0.0,,0,0,0,0
P0003156,control,0,0,0.0,,0,0,0,1
P0003157,variant,0,0,0.0,,0,0,0,0
P0003158,variant,0,0,0.0,,0,0,0,1
P0003159,variant,0,0,0.0,,0,0,0,1
P0003160,control,0,0,0.0,,0,1,0,2
P0003161,control,46,0,0.0,2026-06-06,22,171,3,12029
P0003162,control,0,0,0.0,,0,0,0,1
P0003163,control,0,0,0.0,,0,0,0,0
P0003164,variant,4,0,0.0,,2,50,0,1099
P0003165,control,1,1,1.0,2026-03-25,0,13,1,208
P0003166,control,0,0,0.0,,0,1,0,1
P0003167,variant,0,0,0.0,,0,0,0,1
P0003168,control,23,0,0.0,,15,99,1,5680
P0003169,control,8,0,0.0,,5,38,0,2031
P0003170,variant,0,0,0.0,,0,0,0,1
P0003171,control,2,0,0.0,,0,16,0,507
P0003172,variant,0,0,0.0,,0,0,0,0
P0003173,variant,0,0,0.0,,0,1,0,0
P0003174,variant,0,0,0.0,,0,0,0,1
P0003175,variant,0,0,0.0,,0,0,0,0
P0003176,control,9,0,0.0,,5,45,0,2302
P0003177,control,1,0,0.0,,1,5,0,259
P0003178,control,0,0,0.0,,0,1,0,0
P0003179,control,2,0,0.0,,1,7,0,501
P0003180,variant,0,0,0.0,,0,0,0,1
P0003181,variant,0,0,0.0,,0,1,0,0
P0003182,control,7,0,0.0,,4,62,0,1795
P0003183,variant,0,0,0.0,,0,1,0,1
P0003184,variant,2,0,0.0,,1,8,0,509
P0003185,control,1,1,1.0,2026-04-21,1,3,1,274
P0003186,control,1,0,0.0,,1,3,0,219
P0003187,variant,22,1,0.0455,2026-05-17,8,112,2,5192
P0003188,variant,0,0,0.0,,0,0,0,0
P0003189,variant,1,0,0.0,,0,10,0,279
P0003190,control,0,0,0.0,,0,0,0,0
P0003191,control,0,0,0.0,,0,0,0,0
P0003192,variant,2,1,0.5,2026-07-04,1,11,1,551
P0003193,control,0,0,0.0,,0,0,0,0
P0003194,variant,0,0,0.0,,0,0,0,0
P0003195,variant,1,0,0.0,,0,3,0,240
P0003196,control,1,0,0.0,,1,2,0,274
P0003197,control,0,0,0.0,,0,0,0,0
P0003198,control,0,0,0.0,,0,0,0,0
P0003199,control,0,0,0.0,,0,1,0,0
P0003200,control,0,0,0.0,,0,0,0,2
P0003201,variant,14,0,0.0,,6,48,1,3379
P0003202,control,1,0,0.0,,1,5,0,320
P0003203,variant,0,0,0.0,,0,0,0,0
P0003204,control,0,0,0.0,,0,0,0,1
P0003205,control,0,0,0.0,,0,1,0,0
P0003206,variant,0,0,0.0,,0,1,0,0
P0003207,control,1,0,0.0,,0,4,0,276
P0003208,variant,0,0,0.0,,0,0,0,0
P0003209,control,0,0,0.0,,0,0,0,3
P0003210,variant,0,0,0.0,,0,3,0,1
P0003211,variant,16,0,0.0,,9,57,1,4200
P0003212,control,0,0,0.0,,0,3,0,1
P0003213,variant,0,0,0.0,,0,0,0,0
P0003214,variant,9,2,0.2222,2026-05-18,5,49,2,2300
P0003215,variant,0,0,0.0,,0,0,0,0
P0003216,control,0,0,0.0,,0,1,0,1
P0003217,control,0,0,0.0,,0,0,0,1
P0003218,control,3,0,0.0,,1,12,0,806
P0003219,variant,1,0,0.0,,0,9,0,237
P0003220,control,1,0,0.0,,0,8,0,314
P0003221,control,0,0,0.0,,0,0,0,1
P0003222,control,2,1,0.5,2026-07-02,0,20,1,532
P0003223,control,7,1,0.1429,2026-06-13,4,27,1,1953
P0003224,control,8,0,0.0,,3,35,0,1909
P0003225,control,0,0,0.0,,0,9,0,2
P0003226,control,2,0,0.0,,0,4,0,430
P0003227,control,1,0,0.0,,0,3,0,280
P0003228,control,2,0,0.0,,1,11,0,569
P0003229,control,1,0,0.0,,0,4,0,219
P0003230,variant,3,0,0.0,,0,14,0,725
P0003231,control,23,1,0.0435,2026-04-16,14,96,2,5883
P0003232,variant,0,0,0.0,,0,1,0,1
P0003233,control,1,0,0.0,,0,4,0,279
P0003234,variant,0,0,0.0,,0,0,0,0
P0003235,control,1,0,0.0,,0,5,0,259
P0003236,control,3,0,0.0,2026-07-08,1,20,0,803
P0003237,control,0,0,0.0,,0,0,0,0
P0003238,control,0,0,0.0,,0,0,0,0
P0003239,variant,2,0,0.0,,0,4,0,568
P0003240,control,39,2,0.0513,2026-05-13,14,159,5,9271
P0003241,variant,3,0,0.0,,3,18,0,800
P0003242,variant,0,0,0.0,,0,1,0,0
P0003243,control,6,0,0.0,,3,31,0,1455
P0003244,variant,0,0,0.0,,0,1,0,0
P0003245,control,0,0,0.0,,0,0,0,2
P0003246,control,3,0,0.0,,2,12,0,797
P0003247,control,2,0,0.0,,1,9,0,424
P0003248,control,4,0,0.0,,1,18,0,987
P0003249,control,1,0,0.0,,1,4,0,273
P0003250,variant,0,0,0.0,,0,1,0,0
P0003251,variant,1,0,0.0,,1,2,0,264
P0003252,variant,0,0,0.0,,0,0,0,0
P0003253,variant,3,0,0.0,,2,8,0,781
P0003254,variant,0,0,0.0,,0,2,0,1
P0003255,control,2,0,0.0,,1,5,0,567
P0003256,control,2,0,0.0,,2,15,0,457
P0003257,variant,0,0,0.0,,0,1,0,1
P0003258,control,0,0,0.0,,0,1,0,0
P0003259,control,0,0,0.0,,0,0,0,0
P0003260,variant,2,0,0.0,,1,6,0,586
P0003261,control,0,0,0.0,,0,2,0,0
P0003262,control,1,0,0.0,,1,5,0,247
P0003263,control,0,0,0.0,,0,0,0,1
P0003264,variant,0,0,0.0,,0,0,0,0
P0003265,variant,0,0,0.0,,0,1,0,3
P0003266,variant,1,0,0.0,,0,5,0,264
P0003267,control,4,0,0.0,,3,19,0,987
P0003268,variant,3,0,0.0,,0,19,0,787
P0003269,control,0,0,0.0,,0,0,0,0
P0003270,variant,3,0,0.0,,2,20,0,828
P0003271,variant,2,0,0.0,,2,14,0,456
P0003272,variant,1,0,0.0,,1,7,0,258
P0003273,variant,0,0,0.0,,0,3,0,4
P0003274,control,1,0,0.0,,0,6,0,266
P0003275,variant,8,0,0.0,,4,34,0,2141
P0003276,control,0,0,0.0,,0,0,0,0
P0003277,variant,0,0,0.0,,0,2,0,5
P0003278,variant,1,0,0.0,,0,5,0,223
P0003279,control,0,0,0.0,,0,2,0,3
P0003280,variant,0,0,0.0,,0,0,0,1
P0003281,variant,0,0,0.0,,0,0,0,0
P0003282,control,10,0,0.0,,2,94,0,2702
P0003283,control,1,0,0.0,,0,3,0,244
P0003284,variant,0,0,0.0,,0,0,0,0
P0003285,control,0,0,0.0,,0,1,0,1
P0003286,control,0,0,0.0,,0,0,0,0
P0003287,control,14,0,0.0,,8,74,1,3312
P0003288,variant,3,0,0.0,,1,13,0,747
P0003289,control,2,0,0.0,,1,8,0,539
P0003290,control,0,0,0.0,,0,1,0,2
P0003291,control,0,0,0.0,,0,1,0,1
P0003292,variant,12,1,0.0833,2026-06-20,1,77,1,2858
P0003293,control,1,0,0.0,,1,2,0,288
P0003294,control,0,0,0.0,,0,0,0,0
P0003295,variant,1,0,0.0,,1,7,0,206
P0003296,variant,0,0,0.0,,0,0,0,0
P0003297,variant,0,0,0.0,,0,0,0,1
P0003298,variant,0,0,0.0,,0,0,0,0
P0003299,variant,0,0,0.0,,0,4,0,3
P0003300,variant,1,1,1.0,2026-06-22,0,7,1,277
P0003301,control,0,0,0.0,,0,1,0,0
P0003302,variant,0,0,0.0,,0,1,0,1
P0003303,control,0,0,0.0,,0,0,0,0
P0003304,variant,1,0,0.0,,0,12,0,292
P0003305,control,1,0,0.0,,0,4,0,276
P0003306,control,0,0,0.0,,0,1,0,2
P0003307,control,1,0,0.0,,0,2,0,289
P0003308,variant,1,0,0.0,,0,5,0,231
P0003309,variant,0,0,0.0,,0,0,0,1
P0003310,control,3,0,0.0,,1,22,0,804
P0003311,control,0,0,0.0,,0,3,0,3
P0003312,control,0,0,0.0,,0,0,0,0
P0003313,variant,7,0,0.0,,4,39,0,1580
P0003314,variant,1,0,0.0,,0,6,0,267
P0003315,control,0,0,0.0,,0,1,0,1
P0003316,variant,0,0,0.0,,0,2,0,1
P0003317,control,1,0,0.0,,0,6,0,229
P0003318,variant,1,0,0.0,,1,4,0,218
P0003319,variant,0,0,0.0,,0,5,0,0
P0003320,control,0,0,0.0,,0,0,0,0
P0003321,variant,2,0,0.0,,0,11,0,524
P0003322,variant,0,0,0.0,,0,0,0,0
P0003323,variant,0,0,0.0,,0,3,0,1
P0003324,control,0,0,0.0,,0,1,0,0
P0003325,control,0,0,0.0,,0,0,0,0
P0003326,control,3,0,0.0,,1,12,0,778
P0003327,variant,0,0,0.0,,0,0,0,0
P0003328,variant,0,0,0.0,,0,1,0,0
P0003329,control,0,0,0.0,,0,5,0,0
P0003330,control,0,0,0.0,,0,0,0,0
P0003331,variant,4,0,0.0,,2,13,0,1004
P0003332,variant,1,0,0.0,,1,5,0,284
P0003333,variant,0,0,0.0,,0,0,0,0
P0003334,variant,0,0,0.0,,0,0,0,0
P0003335,control,0,0,0.0,,0,0,0,0
P0003336,variant,0,0,0.0,,0,6,0,2
P0003337,control,0,0,0.0,,0,0,0,0
P0003338,control,0,0,0.0,,0,2,0,0
P0003339,control,0,0,0.0,,0,0,0,1
P0003340,variant,1,0,0.0,,0,4,0,269
P0003341,control,0,0,0.0,,0,1,0,0
P0003342,variant,0,0,0.0,,0,0,0,0
P0003343,variant,1,0,0.0,,0,5,0,267
P0003344,variant,0,0,0.0,,0,3,0,2
P0003345,variant,0,0,0.0,,0,0,0,0
P0003346,variant,0,0,0.0,,0,0,0,0
P0003347,variant,0,0,0.0,,0,1,0,0
P0003348,variant,2,0,0.0,,0,14,0,513
P0003349,variant,0,0,0.0,,0,2,0,2
P0003350,control,0,0,0.0,,0,1,0,0
P0003351,variant,0,0,0.0,,0,0,0,0
P0003352,control,1,0,0.0,,1,7,0,298
P0003353,control,0,0,0.0,,0,1,0,0
P0003354,variant,0,0,0.0,,0,0,0,1
P0003355,variant,0,0,0.0,,0,0,0,0
P0003356,variant,0,0,0.0,,0,1,0,6
P0003357,control,0,0,0.0,,0,1,0,1
P0003358,variant,0,0,0.0,,0,1,0,3
P0003359,variant,3,0,0.0,,1,10,0,850
P0003360,control,0,0,0.0,,0,0,0,1
P0003361,variant,0,0,0.0,,0,0,0,0
P0003362,control,0,0,0.0,,0,1,0,0
P0003363,variant,0,0,0.0,,0,1,0,1
P0003364,variant,1,0,0.0,,0,6,0,227
P0003365,control,1,0,0.0,,0,4,0,228
P0003366,control,0,0,0.0,,0,0,0,0
P0003367,variant,4,0,0.0,,3,25,0,956
P0003368,control,2,0,0.0,,1,20,0,419
P0003369,control,2,0,0.0,,0,11,0,535
P0003370,control,10,0,0.0,,4,53,0,2475
P0003371,control,0,0,0.0,,0,0,0,0
P0003372,variant,1,0,0.0,,0,3,0,259
P0003373,variant,1,0,0.0,,1,0,0,316
P0003374,variant,5,0,0.0,,3,37,0,1377
P0003375,control,0,0,0.0,,0,0,0,0
P0003376,variant,1,0,0.0,,0,7,0,232
P0003377,control,6,0,0.0,,1,39,0,1585
P0003378,control,0,0,0.0,,0,1,0,0
P0003379,control,0,0,0.0,,0,1,0,0
P0003380,variant,0,0,0.0,,0,0,0,3
P0003381,variant,0,0,0.0,,0,0,0,0
P0003382,variant,1,0,0.0,,1,10,0,234
P0003383,control,7,0,0.0,,3,38,0,1558
P0003384,control,0,0,0.0,,0,0,0,1
P0003385,variant,7,1,0.1429,2026-04-24,2,29,1,1966
P0003386,control,1,0,0.0,,1,4,0,309
P0003387,control,0,0,0.0,,0,0,0,0
P0003388,variant,0,0,0.0,,0,0,0,0
P0003389,control,21,0,0.0,,6,111,1,5397
P0003390,control,8,0,0.0,2026-04-02,2,46,0,2059
P0003391,control,23,1,0.0435,2026-05-19,11,87,2,5801
P0003392,variant,0,0,0.0,,0,0,0,1
P0003393,control,3,0,0.0,,1,18,0,821
P0003394,control,0,0,0.0,,0,0,0,3
P0003395,control,0,0,0.0,,0,0,0,0
P0003396,variant,0,0,0.0,,0,1,0,1
P0003397,variant,0,0,0.0,,0,0,0,0
P0003398,variant,2,0,0.0,,0,19,0,425
P0003399,control,0,0,0.0,,0,0,0,0
P0003400,variant,0,0,0.0,,0,0,0,0
P0003401,variant,0,0,0.0,,0,0,0,0
P0003402,variant,0,0,0.0,,0,2,0,2
P0003403,variant,0,0,0.0,,0,0,0,0
P0003404,variant,0,0,0.0,,0,0,0,0
P0003405,control,0,0,0.0,,0,0,0,0
P0003406,control,0,0,0.0,,0,1,0,1
P0003407,variant,0,0,0.0,,0,0,0,0
P0003408,variant,0,0,0.0,,0,0,0,0
P0003409,control,1,0,0.0,,0,6,0,209
P0003410,control,0,0,0.0,,0,0,0,0
P0003411,variant,0,0,0.0,,0,0,0,1
P0003412,control,0,0,0.0,,0,1,0,0
P0003413,control,1,0,0.0,,0,6,0,252
P0003414,control,0,0,0.0,,0,2,0,1
P0003415,variant,0,0,0.0,,0,2,0,1
P0003416,variant,0,0,0.0,,0,2,0,2
P0003417,variant,0,0,0.0,,0,0,0,1
P0003418,control,0,0,0.0,,0,0,0,0
P0003419,variant,5,0,0.0,,0,29,0,1301
P0003420,variant,0,0,0.0,,0,1,0,0
P0003421,variant,2,1,0.5,2026-04-17,0,19,1,511
P0003422,variant,0,0,0.0,,0,0,0,0
P0003423,variant,0,0,0.0,,0,4,0,1
P0003424,control,5,0,0.0,,2,41,0,1196
P0003425,control,1,0,0.0,,0,23,0,253
P0003426,variant,0,0,0.0,,0,4,0,2
P0003427,variant,3,0,0.0,,2,15,0,788
P0003428,control,0,0,0.0,,0,1,0,0
P0003429,variant,0,0,0.0,,0,0,0,0
P0003430,control,0,0,0.0,,0,0,0,1
P0003431,variant,0,0,0.0,,0,1,0,2
P0003432,control,1,0,0.0,,0,4,0,246
P0003433,variant,2,0,0.0,,1,17,0,415
P0003434,variant,0,0,0.0,,0,0,0,0
P0003435,control,1,0,0.0,,0,17,0,258
P0003436,control,0,0,0.0,,0,3,0,1
P0003437,variant,0,0,0.0,,0,0,0,0
P0003438,variant,0,0,0.0,,0,0,0,2
P0003439,control,0,0,0.0,,0,0,0,0
P0003440,control,2,0,0.0,,0,4,0,446
P0003441,control,0,0,0.0,,0,0,0,0
P0003442,control,2,0,0.0,,1,13,0,532
P0003443,variant,2,0,0.0,,0,12,0,490
P0003444,variant,0,0,0.0,,0,0,0,0
P0003445,variant,0,0,0.0,,0,1,0,0
P0003446,variant,0,0,0.0,,0,0,0,1
P0003447,control,0,0,0.0,,0,2,0,1
P0003448,variant,0,0,0.0,,0,0,0,2
P0003449,variant,5,0,0.0,,4,27,0,1309
P0003450,variant,0,0,0.0,,0,2,0,0
P0003451,control,0,0,0.0,,0,0,0,0
P0003452,variant,1,0,0.0,,0,4,0,234
P0003453,variant,0,0,0.0,,0,0,0,0
P0003454,control,7,0,0.0,,2,43,0,1881
P0003455,control,0,0,0.0,,0,3,0,1
P0003456,variant,0,0,0.0,,0,0,0,1
P0003457,variant,0,0,0.0,,0,2,0,0
P0003458,variant,6,0,0.0,,2,39,0,1374
P0003459,control,0,0,0.0,,0,0,0,1
P0003460,control,0,0,0.0,,0,0,0,0
P0003461,variant,9,1,0.1111,2026-04-25,6,80,1,2357
P0003462,variant,0,0,0.0,,0,5,0,5
P0003463,control,0,0,0.0,,0,0,0,0
P0003464,control,1,0,0.0,,1,4,0,223
P0003465,variant,1,0,0.0,,1,3,0,263
P0003466,control,5,0,0.0,,3,26,0,1119
P0003467,control,0,0,0.0,,0,0,0,0
P0003468,control,2,0,0.0,,1,7,0,532
P0003469,control,0,0,0.0,,0,0,0,1
P0003470,variant,0,0,0.0,,0,2,0,2
P0003471,control,0,0,0.0,,0,0,0,1
P0003472,variant,11,1,0.0909,2026-04-05,3,69,1,2641
P0003473,control,2,0,0.0,,1,7,0,517
P0003474,variant,0,0,0.0,,0,0,0,0
P0003475,variant,0,0,0.0,,0,0,0,0
P0003476,control,5,0,0.0,,0,32,0,1216
P0003477,variant,0,0,0.0,,0,1,0,0
P0003478,control,1,0,0.0,,0,3,0,276
P0003479,variant,0,0,0.0,,0,0,0,1
P0003480,variant,0,0,0.0,,0,1,0,0
P0003481,control,0,0,0.0,,0,0,0,0
P0003482,variant,2,0,0.0,,2,8,0,503
P0003483,control,0,0,0.0,,0,0,0,2
P0003484,control,1,0,0.0,,0,6,0,284
P0003485,variant,10,0,0.0,,4,43,0,2782
P0003486,control,0,0,0.0,,0,1,0,1
P0003487,variant,0,0,0.0,,0,4,0,2
P0003488,variant,3,0,0.0,,1,21,0,782
P0003489,control,0,0,0.0,,0,1,0,0
P0003490,control,0,0,0.0,,0,0,0,2
P0003491,variant,1,0,0.0,,0,4,0,224
P0003492,variant,0,0,0.0,,0,0,0,0
P0003493,variant,0,0,0.0,,0,1,0,1
P0003494,variant,3,0,0.0,,0,18,0,856
P0003495,variant,0,0,0.0,,0,0,0,1
P0003496,variant,1,0,0.0,,0,8,0,233
P0003497,variant,0,0,0.0,,0,0,0,1
P0003498,control,0,0,0.0,,0,2,0,0
P0003499,variant,2,0,0.0,,0,10,0,502
P0003500,control,0,0,0.0,,0,1,0,0
P0003501,variant,0,0,0.0,,0,0,0,0
P0003502,variant,0,0,0.0,,0,1,0,1
P0003503,control,0,0,0.0,,0,2,0,0
P0003504,control,0,0,0.0,,0,0,0,0
P0003505,variant,0,0,0.0,,0,0,0,2
P0003506,variant,0,0,0.0,,0,0,0,0
P0003507,variant,0,0,0.0,,0,0,0,1
P0003508,control,0,0,0.0,,0,0,0,0
P0003509,variant,0,0,0.0,,0,2,0,3
P0003510,variant,1,0,0.0,,0,14,0,325
P0003511,variant,0,0,0.0,,0,1,0,2
P0003512,control,1,0,0.0,,1,6,0,281
P0003513,variant,7,0,0.0,,2,57,0,1772
P0003514,variant,1,0,0.0,,1,7,0,267
P0003515,control,0,0,0.0,,0,0,0,0
P0003516,control,0,0,0.0,,0,0,0,1
P0003517,control,0,0,0.0,,0,0,0,1
P0003518,variant,0,0,0.0,,0,5,0,5
P0003519,variant,0,0,0.0,,0,3,0,0
P0003520,variant,15,2,0.1333,2026-03-23,5,63,3,3739
P0003521,control,1,0,0.0,,0,3,0,194
P0003522,control,0,0,0.0,,0,0,0,3
P0003523,variant,0,0,0.0,,0,1,0,1
P0003524,variant,0,0,0.0,,0,0,0,0
P0003525,control,0,0,0.0,,0,0,0,0
P0003526,control,0,0,0.0,,0,0,0,1
P0003527,control,0,0,0.0,,0,0,0,2
P0003528,variant,0,0,0.0,,0,0,0,0
P0003529,control,0,0,0.0,,0,0,0,0
P0003530,variant,0,0,0.0,,0,0,0,0
P0003531,control,0,0,0.0,,0,0,0,0
P0003532,control,0,0,0.0,,0,0,0,0
P0003533,variant,0,0,0.0,,0,4,0,1
P0003534,variant,0,0,0.0,,0,0,0,0
P0003535,variant,0,0,0.0,,0,0,0,0
P0003536,control,1,0,0.0,,1,7,0,279
P0003537,control,0,0,0.0,,0,2,0,1
P0003538,variant,1,0,0.0,,0,10,0,281
P0003539,variant,1,0,0.0,,1,9,0,227
P0003540,control,5,0,0.0,,3,27,0,1269
P0003541,variant,0,0,0.0,,0,1,0,1
P0003542,control,3,0,0.0,,1,13,0,775
P0003543,variant,0,0,0.0,,0,0,0,1
P0003544,variant,0,0,0.0,,0,2,0,1
P0003545,control,1,0,0.0,,0,3,0,249
P0003546,control,2,1,0.5,2026-06-18,0,4,1,420
P0003547,variant,0,0,0.0,,0,0,0,3
P0003548,variant,0,0,0.0,,0,0,0,0
P0003549,control,1,0,0.0,,0,4,0,314
P0003550,variant,0,0,0.0,,0,1,0,0
P0003551,control,3,0,0.0,,2,18,0,760
P0003552,control,2,0,0.0,,2,15,0,545
P0003553,control,11,0,0.0,,7,62,0,2963
P0003554,control,0,0,0.0,,0,0,0,0
P0003555,variant,0,0,0.0,,0,0,0,1
P0003556,variant,2,0,0.0,,1,20,0,532
P0003557,control,171,4,0.0234,2026-06-22,69,614,17,40094
P0003558,variant,0,0,0.0,,0,5,0,2
P0003559,variant,0,0,0.0,,0,1,0,0
P0003560,control,0,0,0.0,,0,2,0,0
P0003561,control,1,0,0.0,,0,5,0,175
P0003562,control,0,0,0.0,,0,2,0,1
P0003563,variant,0,0,0.0,,0,0,0,0
P0003564,control,0,0,0.0,,0,0,0,2
P0003565,variant,1,0,0.0,,1,6,0,210
P0003566,control,0,0,0.0,,0,0,0,0
P0003567,variant,1,0,0.0,,1,5,0,266
P0003568,variant,0,0,0.0,,0,0,0,0
P0003569,control,0,0,0.0,,0,0,0,0
P0003570,control,0,0,0.0,,0,0,0,0
P0003571,variant,5,0,0.0,,1,37,0,1198
P0003572,control,1,0,0.0,2026-04-23,0,5,0,228
P0003573,variant,0,0,0.0,,0,3,0,0
P0003574,control,0,0,0.0,,0,1,0,1
P0003575,variant,0,0,0.0,,0,0,0,0
P0003576,control,0,0,0.0,,0,2,0,2
P0003577,control,0,0,0.0,,0,0,0,0
P0003578,variant,0,0,0.0,,0,3,0,0
P0003579,control,0,0,0.0,,0,1,0,1
P0003580,variant,2,0,0.0,,1,13,0,507
P0003581,variant,2,0,0.0,,1,13,0,493
P0003582,control,0,0,0.0,,0,1,0,2
P0003583,variant,36,1,0.0278,2026-06-03,11,142,3,8332
P0003584,variant,0,0,0.0,,0,0,0,1
P0003585,variant,3,0,0.0,,0,31,0,736
P0003586,variant,4,0,0.0,,1,30,0,1164
P0003587,control,1,0,0.0,,1,5,0,249
P0003588,control,0,0,0.0,,0,0,0,0
P0003589,control,0,0,0.0,,0,0,0,1
P0003590,variant,0,0,0.0,,0,1,0,1
P0003591,variant,6,1,0.1667,2026-05-29,3,41,1,1450
P0003592,control,1,0,0.0,,1,4,0,268
P0003593,variant,0,0,0.0,,0,0,0,0
P0003594,control,1,0,0.0,,1,4,0,230
P0003595,variant,1,0,0.0,,0,7,0,281
P0003596,control,0,0,0.0,,0,0,0,4
P0003597,control,1,0,0.0,,1,5,0,233
P0003598,variant,2,1,0.5,2026-05-07,0,8,1,496
P0003599,variant,0,0,0.0,,0,0,0,1
P0003600,control,0,0,0.0,,0,1,0,0
P0003601,control,0,0,0.0,,0,3,0,1
P0003602,control,9,0,0.0,,6,35,0,2419
P0003603,variant,0,0,0.0,,0,0,0,0
P0003604,control,1,0,0.0,,1,6,0,202
P0003605,control,1,0,0.0,,0,3,0,219
P0003606,control,7,0,0.0,2026-06-16,2,40,0,1701
P0003607,control,0,0,0.0,,0,1,0,2
P0003608,control,0,0,0.0,,0,0,0,0
