player_id,true_segment
P0005953,Grinder-F2W
P0005954,Casual
P0005955,Churned-early
P0005956,Churned-early
P0005957,Casual
P0005958,Grinder-F2W
P0005959,Grinder-F2W
P0005960,Casual
P0005961,Churned-early
P0005962,Casual
P0005963,Churned-early
P0005964,Churned-early
P0005965,Casual
P0005966,Casual
P0005967,Churned-early
P0005968,Grinder-F2W
P0005969,Churned-early
P0005970,Grinder-F2W
P0005971,Casual
P0005972,Casual
P0005973,Grinder-F2W
P0005974,Churned-early
P0005975,Casual
P0005976,Churned-early
P0005977,Casual
P0005978,Grinder-F2W
P0005979,Churned-early
P0005980,Casual
P0005981,Grinder-F2W
P0005982,Casual
P0005983,Casual
P0005984,Casual
P0005985,Churned-early
P0005986,Churned-early
P0005987,Churned-early
P0005988,Casual
P0005989,Spender
P0005990,Casual
P0005991,Casual
P0005992,Churned-early
P0005993,Churned-early
P0005994,Churned-early
P0005995,Casual
P0005996,Churned-early
P0005997,Grinder-F2W
P0005998,Casual
P0005999,Casual
P0006000,Casual
P0006001,Churned-early
P0006002,Churned-early
P0006003,Casual
P0006004,Grinder-F2W
P0006005,Casual
P0006006,Churned-early
P0006007,Casual
P0006008,Churned-early
P0006009,Grinder-F2W
P0006010,Casual
P0006011,Grinder-F2W
P0006012,Casual
P0006013,Churned-early
P0006014,Churned-early
P0006015,Churned-early
P0006016,Churned-early
P0006017,Casual
P0006018,Casual
P0006019,Casual
P0006020,Casual
P0006021,Churned-early
P0006022,Casual
P0006023,Casual
P0006024,Casual
P0006025,Casual
P0006026,Casual
P0006027,Churned-early
P0006028,Casual
P0006029,Churned-early
P0006030,Casual
P0006031,Casual
P0006032,Casual
P0006033,Churned-early
P0006034,Casual
P0006035,Churned-early
P0006036,Casual
P0006037,Casual
P0006038,Casual
P0006039,Churned-early
P0006040,Grinder-F2W
P0006041,Grinder-F2W
P0006042,Churned-early
P0006043,Casual
P0006044,Casual
P0006045,Grinder-F2W
P0006046,Casual
P0006047,Grinder-F2W
P0006048,Churned-early
P0006049,Churned-early
P0006050,Casual
P0006051,Casual
P0006052,Casual
P0006053,Churned-early
P0006054,Casual
P0006055,Spender
P0006056,Casual
P0006057,Churned-early
P0006058,Casual
P0006059,Casual
P0006060,Churned-early
P0006061,Churned-early
P0006062,Casual
P0006063,Casual
P0006064,Grinder-F2W
P0006065,Casual
P0006066,Churned-early
P0006067,Churned-early
P0006068,Casual
P0006069,Casual
P0006070,Casual
P0006071,Casual
P0006072,Casual
P0006073,Casual
P0006074,Churned-early
P0006075,Casual
P0006076,Casual
P0006077,Churned-early
P0006078,Casual
P0006079,Casual
P0006080,Casual
P0006081,Grinder-F2W
P0006082,Churned-early
P0006083,Churned-early
P0006084,Churned-early
P0006085,Grinder-F2W
P0006086,Casual
P0006087,Casual
P0006088,Grinder-F2W
P0006089,Churned-early
P0006090,Casual
P0006091,Casual
P0006092,Casual
P0006093,Churned-early
P0006094,Grinder-F2W
P0006095,Casual
P0006096,Grinder-F2W
P0006097,Grinder-F2W
P0006098,Grinder-F2W
P0006099,Churned-early
P0006100,Churned-early
P0006101,Casual
P0006102,Churned-early
P0006103,Churned-early
P0006104,Churned-early
P0006105,Casual
P0006106,Churned-early
P0006107,Grinder-F2W
P0006108,Whale
P0006109,Grinder-F2W
P0006110,Churned-early
P0006111,Casual
P0006112,Churned-early
P0006113,Casual
P0006114,Casual
P0006115,Casual
P0006116,Casual
P0006117,Grinder-F2W
P0006118,Spender
P0006119,Casual
P0006120,Churned-early
P0006121,Churned-early
P0006122,Casual
P0006123,Grinder-F2W
P0006124,Churned-early
P0006125,Casual
P0006126,Churned-early
P0006127,Churned-early
P0006128,Spender
P0006129,Casual
P0006130,Casual
P0006131,Casual
P0006132,Grinder-F2W
P0006133,Casual
P0006134,Casual
P0006135,Casual
P0006136,Casual
P0006137,Churned-early
P0006138,Churned-early
P0006139,Casual
P0006140,Grinder-F2W
P0006141,Casual
P0006142,Grinder-F2W
P0006143,Churned-early
P0006144,Casual
P0006145,Churned-early
P0006146,Casual
P0006147,Grinder-F2W
P0006148,Casual
P0006149,Casual
P0006150,Casual
P0006151,Grinder-F2W
P0006152,Churned-early
P0006153,Casual
P0006154,Churned-early
P0006155,Casual
P0006156,Casual
P0006157,Casual
P0006158,Whale
P0006159,Churned-early
P0006160,Grinder-F2W
P0006161,Churned-early
P0006162,Churned-early
P0006163,Casual
P0006164,Churned-early
P0006165,Casual
P0006166,Casual
P0006167,Casual
P0006168,Casual
P0006169,Casual
P0006170,Churned-early
P0006171,Casual
P0006172,Casual
P0006173,Churned-early
P0006174,Churned-early
P0006175,Grinder-F2W
P0006176,Churned-early
P0006177,Casual
P0006178,Churned-early
P0006179,Grinder-F2W
P0006180,Churned-early
P0006181,Churned-early
P0006182,Churned-early
P0006183,Casual
P0006184,Grinder-F2W
P0006185,Casual
P0006186,Casual
P0006187,Grinder-F2W
P0006188,Casual
P0006189,Casual
P0006190,Casual
P0006191,Casual
P0006192,Casual
P0006193,Churned-early
P0006194,Grinder-F2W
P0006195,Grinder-F2W
P0006196,Churned-early
P0006197,Churned-early
P0006198,Grinder-F2W
P0006199,Grinder-F2W
P0006200,Casual
P0006201,Casual
P0006202,Casual
P0006203,Casual
P0006204,Casual
P0006205,Grinder-F2W
P0006206,Casual
P0006207,Grinder-F2W
P0006208,Casual
P0006209,Casual
P0006210,Casual
P0006211,Churned-early
P0006212,Casual
P0006213,Casual
P0006214,Churned-early
P0006215,Casual
P0006216,Casual
P0006217,Casual
P0006218,Casual
P0006219,Casual
P0006220,Churned-early
P0006221,Churned-early
P0006222,Casual
P0006223,Churned-early
P0006224,Churned-early
P0006225,Casual
P0006226,Churned-early
P0006227,Churned-early
P0006228,Churned-early
P0006229,Churned-early
P0006230,Casual
P0006231,Casual
P0006232,Casual
P0006233,Churned-early
P0006234,Churned-early
P0006235,Churned-early
P0006236,Churned-early
P0006237,Casual
P0006238,Churned-early
P0006239,Casual
P0006240,Casual
P0006241,Casual
P0006242,Churned-early
P0006243,Casual
P0006244,Grinder-F2W
P0006245,Casual
P0006246,Churned-early
P0006247,Casual
P0006248,Churned-early
P0006249,Casual
P0006250,Spender
P0006251,Churned-early
P0006252,Grinder-F2W
P0006253,Casual
P0006254,Churned-early
P0006255,Casual
P0006256,Churned-early
P0006257,Churned-early
P0006258,Churned-early
P0006259,Casual
P0006260,Grinder-F2W
P0006261,Churned-early
P0006262,Casual
P0006263,Casual
P0006264,Casual
P0006265,Casual
P0006266,Churned-early
P0006267,Churned-early
P0006268,Churned-early
P0006269,Grinder-F2W
P0006270,Churned-early
P0006271,Churned-early
P0006272,Casual
P0006273,Grinder-F2W
P0006274,Grinder-F2W
P0006275,Casual
P0006276,Churned-early
P0006277,Casual
P0006278,Casual
P0006279,Casual
P0006280,Churned-early
P0006281,Churned-early
P0006282,Churned-early
P0006283,Churned-early
P0006284,Churned-early
P0006285,Churned-early
P0006286,Casual
P0006287,Casual
P0006288,Casual
P0006289,Churned-early
P0006290,Casual
P0006291,Churned-early
P0006292,Casual
P0006293,Grinder-F2W
P0006294,Grinder-F2W
P0006295,Casual
P0006296,Casual
P0006297,Churned-early
P0006298,Grinder-F2W
P0006299,Casual
P0006300,Casual
P0006301,Casual
P0006302,Churned-early
P0006303,Casual
P0006304,Grinder-F2W
P0006305,Churned-early
P0006306,Casual
P0006307,Spender
P0006308,Casual
P0006309,Casual
P0006310,Churned-early
P0006311,Churned-early
P0006312,Casual
P0006313,Casual
P0006314,Churned-early
P0006315,Churned-early
P0006316,Churned-early
P0006317,Spender
P0006318,Churned-early
P0006319,Churned-early
P0006320,Casual
P0006321,Churned-early
P0006322,Churned-early
P0006323,Casual
P0006324,Casual
P0006325,Churned-early
P0006326,Churned-early
P0006327,Casual
P0006328,Churned-early
P0006329,Casual
P0006330,Casual
P0006331,Churned-early
P0006332,Casual
P0006333,Casual
P0006334,Churned-early
P0006335,Churned-early
P0006336,Casual
P0006337,Casual
P0006338,Casual
P0006339,Churned-early
P0006340,Churned-early
P0006341,Casual
P0006342,Grinder-F2W
P0006343,Casual
P0006344,Casual
P0006345,Grinder-F2W
P0006346,Grinder-F2W
P0006347,Casual
P0006348,Casual
P0006349,Casual
P0006350,Casual
P0006351,Spender
P0006352,Churned-early
P0006353,Casual
P0006354,Casual
P0006355,Casual
P0006356,Churned-early
P0006357,Casual
P0006358,Casual
P0006359,Churned-early
P0006360,Casual
P0006361,Grinder-F2W
P0006362,Grinder-F2W
P0006363,Casual
P0006364,Spender
P0006365,Churned-early
P0006366,Churned-early
P0006367,Casual
P0006368,Casual
P0006369,Grinder-F2W
P0006370,Grinder-F2W
P0006371,Casual
P0006372,Casual
P0006373,Casual
P0006374,Whale
P0006375,Churned-early
P0006376,Churned-early
P0006377,Casual
P0006378,Casual
P0006379,Churned-early
P0006380,Grinder-F2W
P0006381,Casual
P0006382,Casual
P0006383,Casual
P0006384,Casual
P0006385,Casual
P0006386,Churned-early
P0006387,Grinder-F2W
P0006388,Churned-early
P0006389,Casual
P0006390,Churned-early
P0006391,Casual
P0006392,Casual
P0006393,Grinder-F2W
P0006394,Churned-early
P0006395,Churned-early
P0006396,Churned-early
P0006397,Casual
P0006398,Casual
P0006399,Casual
P0006400,Churned-early
P0006401,Grinder-F2W
P0006402,Casual
P0006403,Churned-early
P0006404,Casual
P0006405,Grinder-F2W
P0006406,Churned-early
P0006407,Churned-early
P0006408,Churned-early
P0006409,Casual
P0006410,Grinder-F2W
P0006411,Churned-early
P0006412,Churned-early
P0006413,Churned-early
P0006414,Churned-early
P0006415,Churned-early
P0006416,Casual
P0006417,Churned-early
P0006418,Spender
P0006419,Casual
P0006420,Churned-early
P0006421,Casual
P0006422,Grinder-F2W
P0006423,Casual
P0006424,Casual
P0006425,Churned-early
P0006426,Casual
P0006427,Casual
P0006428,Churned-early
P0006429,Churned-early
P0006430,Casual
P0006431,Casual
P0006432,Casual
P0006433,Casual
P0006434,Casual
P0006435,Grinder-F2W
P0006436,Casual
P0006437,Casual
P0006438,Grinder-F2W
P0006439,Casual
P0006440,Churned-early
P0006441,Spender
P0006442,Casual
P0006443,Churned-early
P0006444,Churned-early
P0006445,Casual
P0006446,Churned-early
P0006447,Grinder-F2W
P0006448,Grinder-F2W
P0006449,Grinder-F2W
P0006450,Casual
P0006451,Churned-early
P0006452,Casual
P0006453,Casual
P0006454,Churned-early
P0006455,Churned-early
P0006456,Casual
P0006457,Casual
P0006458,Casual
P0006459,Churned-early
P0006460,Casual
P0006461,Grinder-F2W
P0006462,Casual
P0006463,Churned-early
P0006464,Casual
P0006465,Churned-early
P0006466,Casual
P0006467,Churned-early
P0006468,Grinder-F2W
P0006469,Casual
P0006470,Casual
P0006471,Casual
P0006472,Grinder-F2W
P0006473,Spender
P0006474,Casual
P0006475,Casual
P0006476,Casual
P0006477,Grinder-F2W
P0006478,Churned-early
P0006479,Churned-early
P0006480,Casual
P0006481,Grinder-F2W
P0006482,Churned-early
P0006483,Casual
P0006484,Grinder-F2W
P0006485,Churned-early
P0006486,Spender
P0006487,Casual
P0006488,Churned-early
P0006489,Casual
P0006490,Casual
P0006491,Churned-early
P0006492,Churned-early
P0006493,Casual
P0006494,Churned-early
P0006495,Churned-early
P0006496,Grinder-F2W
P0006497,Casual
P0006498,Casual
P0006499,Churned-early
P0006500,Casual
P0006501,Churned-early
P0006502,Casual
P0006503,Churned-early
P0006504,Churned-early
P0006505,Churned-early
P0006506,Casual
P0006507,Churned-early
P0006508,Churned-early
P0006509,Casual
P0006510,Churned-early
P0006511,Churned-early
P0006512,Casual
P0006513,Casual
P0006514,Casual
P0006515,Casual
P0006516,Churned-early
P0006517,Casual
P0006518,Grinder-F2W
P0006519,Casual
P0006520,Casual
P0006521,Churned-early
P0006522,Casual
P0006523,Grinder-F2W
P0006524,Churned-early
P0006525,Churned-early
P0006526,Spender
P0006527,Churned-early
P0006528,Grinder-F2W
P0006529,Casual
P0006530,Casual
P0006531,Churned-early
P0006532,Casual
P0006533,Casual
P0006534,Churned-early
P0006535,Churned-early
P0006536,Casual
P0006537,Casual
P0006538,Churned-early
P0006539,Churned-early
P0006540,Churned-early
P0006541,Grinder-F2W
P0006542,Casual
P0006543,Casual
P0006544,Churned-early
P0006545,Casual
P0006546,Casual
P0006547,Casual
P0006548,Grinder-F2W
P0006549,Casual
P0006550,Grinder-F2W
P0006551,Churned-early
P0006552,Churned-early
P0006553,Churned-early
P0006554,Casual
P0006555,Churned-early
P0006556,Grinder-F2W
P0006557,Grinder-F2W
P0006558,Churned-early
P0006559,Casual
P0006560,Casual
P0006561,Grinder-F2W
P0006562,Casual
P0006563,Churned-early
P0006564,Casual
P0006565,Casual
P0006566,Churned-early
P0006567,Casual
P0006568,Churned-early
P0006569,Churned-early
P0006570,Churned-early
P0006571,Churned-early
P0006572,Casual
P0006573,Casual
P0006574,Spender
P0006575,Casual
P0006576,Churned-early
P0006577,Casual
P0006578,Casual
P0006579,Churned-early
P0006580,Casual
P0006581,Casual
P0006582,Grinder-F2W
P0006583,Churned-early
P0006584,Casual
P0006585,Casual
P0006586,Casual
P0006587,Grinder-F2W
P0006588,Casual
P0006589,Grinder-F2W
P0006590,Casual
P0006591,Casual
P0006592,Churned-early
P0006593,Casual
P0006594,Churned-early
P0006595,Casual
P0006596,Churned-early
P0006597,Grinder-F2W
P0006598,Whale
P0006599,Casual
P0006600,Churned-early
P0006601,Casual
P0006602,Casual
P0006603,Casual
P0006604,Churned-early
P0006605,Casual
P0006606,Churned-early
P0006607,Churned-early
P0006608,Grinder-F2W
P0006609,Churned-early
P0006610,Casual
P0006611,Churned-early
P0006612,Casual
P0006613,Churned-early
P0006614,Casual
P0006615,Casual
P0006616,Casual
P0006617,Casual
P0006618,Grinder-F2W
P0006619,Casual
P0006620,Casual
P0006621,Casual
P0006622,Casual
P0006623,Casual
P0006624,Churned-early
P0006625,Casual
P0006626,Grinder-F2W
P0006627,Churned-early
P0006628,Churned-early
P0006629,Grinder-F2W
P0006630,Grinder-F2W
P0006631,Churned-early
P0006632,Casual
P0006633,Spender
P0006634,Churned-early
P0006635,Churned-early
P0006636,Churned-early
P0006637,Casual
P0006638,Casual
P0006639,Grinder-F2W
P0006640,Grinder-F2W
P0006641,Casual
P0006642,Casual
P0006643,Casual
P0006644,Casual
P0006645,Grinder-F2W
P0006646,Churned-early
P0006647,Casual
P0006648,Grinder-F2W
P0006649,Churned-early
P0006650,Casual
P0006651,Casual
P0006652,Churned-early
P0006653,Churned-early
P0006654,Casual
P0006655,Churned-early
P0006656,Casual
P0006657,Casual
P0006658,Casual
P0006659,Casual
P0006660,Churned-early
P0006661,Casual
P0006662,Casual
P0006663,Casual
P0006664,Churned-early
P0006665,Churned-early
P0006666,Churned-early
P0006667,Grinder-F2W
P0006668,Churned-early
P0006669,Grinder-F2W
P0006670,Casual
P0006671,Casual
P0006672,Churned-early
P0006673,Grinder-F2W
P0006674,Churned-early
P0006675,Casual
P0006676,Churned-early
P0006677,Casual
P0006678,Casual
P0006679,Casual
P0006680,Casual
P0006681,Casual
P0006682,Casual
P0006683,Casual
P0006684,Casual
P0006685,Churned-early
P0006686,Churned-early
P0006687,Casual
P0006688,Casual
P0006689,Casual
P0006690,Churned-early
P0006691,Casual
P0006692,Churned-early
P0006693,Casual
P0006694,Casual
P0006695,Churned-early
P0006696,Casual
P0006697,Churned-early
P0006698,Grinder-F2W
P0006699,Casual
P0006700,Casual
P0006701,Casual
P0006702,Churned-early
P0006703,Whale
P0006704,Churned-early
P0006705,Churned-early
P0006706,Grinder-F2W
P0006707,Casual
P0006708,Churned-early
P0006709,Churned-early
P0006710,Casual
P0006711,Churned-early
P0006712,Churned-early
P0006713,Casual
P0006714,Casual
P0006715,Grinder-F2W
P0006716,Grinder-F2W
P0006717,Casual
P0006718,Churned-early
P0006719,Casual
P0006720,Churned-early
P0006721,Casual
P0006722,Churned-early
P0006723,Grinder-F2W
P0006724,Casual
P0006725,Casual
P0006726,Grinder-F2W
P0006727,Casual
P0006728,Churned-early
P0006729,Casual
P0006730,Casual
P0006731,Grinder-F2W
P0006732,Casual
P0006733,Casual
P0006734,Churned-early
P0006735,Grinder-F2W
P0006736,Churned-early
P0006737,Casual
P0006738,Casual
P0006739,Churned-early
P0006740,Casual
P0006741,Grinder-F2W
P0006742,Churned-early
P0006743,Casual
P0006744,Casual
P0006745,Casual
P0006746,Casual
P0006747,Casual
P0006748,Casual
P0006749,Casual
P0006750,Casual
P0006751,Churned-early
P0006752,Casual
P0006753,Churned-early
P0006754,Spender
P0006755,Casual
P0006756,Casual
P0006757,Casual
P0006758,Churned-early
P0006759,Churned-early
P0006760,Casual
P0006761,Casual
P0006762,Churned-early
P0006763,Casual
P0006764,Casual
P0006765,Casual
P0006766,Grinder-F2W
P0006767,Casual
P0006768,Casual
P0006769,Churned-early
P0006770,Casual
P0006771,Casual
P0006772,Casual
P0006773,Churned-early
P0006774,Casual
P0006775,Casual
P0006776,Casual
P0006777,Casual
P0006778,Churned-early
P0006779,Casual
P0006780,Casual
P0006781,Casual
P0006782,Churned-early
P0006783,Grinder-F2W
P0006784,Grinder-F2W
P0006785,Grinder-F2W
P0006786,Casual
P0006787,Churned-early
P0006788,Churned-early
P0006789,Churned-early
P0006790,Casual
P0006791,Churned-early
P0006792,Churned-early
P0006793,Churned-early
P0006794,Churned-early
P0006795,Casual
P0006796,Churned-early
P0006797,Grinder-F2W
P0006798,Casual
P0006799,Churned-early
P0006800,Churned-early
P0006801,Casual
P0006802,Grinder-F2W
P0006803,Casual
P0006804,Churned-early
P0006805,Grinder-F2W
P0006806,Grinder-F2W
P0006807,Casual
P0006808,Grinder-F2W
P0006809,Churned-early
P0006810,Casual
P0006811,Churned-early
P0006812,Grinder-F2W
P0006813,Churned-early
P0006814,Casual
P0006815,Casual
P0006816,Casual
P0006817,Casual
P0006818,Churned-early
P0006819,Churned-early
P0006820,Casual
P0006821,Spender
P0006822,Casual
P0006823,Churned-early
P0006824,Casual
P0006825,Casual
P0006826,Casual
P0006827,Churned-early
P0006828,Casual
P0006829,Casual
P0006830,Casual
P0006831,Churned-early
P0006832,Casual
P0006833,Grinder-F2W
P0006834,Grinder-F2W
P0006835,Casual
P0006836,Grinder-F2W
P0006837,Casual
P0006838,Spender
P0006839,Churned-early
P0006840,Churned-early
P0006841,Casual
P0006842,Churned-early
P0006843,Casual
P0006844,Casual
P0006845,Grinder-F2W
P0006846,Casual
P0006847,Casual
P0006848,Casual
P0006849,Casual
P0006850,Casual
P0006851,Churned-early
P0006852,Churned-early
P0006853,Churned-early
P0006854,Casual
P0006855,Casual
P0006856,Casual
P0006857,Casual
P0006858,Casual
P0006859,Churned-early
P0006860,Casual
P0006861,Casual
P0006862,Churned-early
P0006863,Casual
P0006864,Churned-early
P0006865,Casual
P0006866,Spender
P0006867,Casual
P0006868,Churned-early
P0006869,Casual
P0006870,Grinder-F2W
P0006871,Churned-early
P0006872,Casual
P0006873,Churned-early
P0006874,Casual
P0006875,Churned-early
P0006876,Whale
P0006877,Churned-early
P0006878,Grinder-F2W
P0006879,Grinder-F2W
P0006880,Casual
P0006881,Casual
P0006882,Churned-early
P0006883,Churned-early
P0006884,Casual
P0006885,Casual
P0006886,Churned-early
P0006887,Casual
P0006888,Casual
P0006889,Grinder-F2W
P0006890,Casual
P0006891,Churned-early
P0006892,Casual
P0006893,Casual
P0006894,Casual
P0006895,Churned-early
P0006896,Casual
P0006897,Churned-early
P0006898,Whale
P0006899,Churned-early
P0006900,Casual
P0006901,Casual
P0006902,Churned-early
P0006903,Churned-early
P0006904,Churned-early
P0006905,Casual
P0006906,Churned-early
P0006907,Grinder-F2W
P0006908,Grinder-F2W
P0006909,Casual
P0006910,Grinder-F2W
P0006911,Casual
P0006912,Spender
P0006913,Casual
P0006914,Grinder-F2W
P0006915,Churned-early
P0006916,Casual
P0006917,Casual
P0006918,Casual
P0006919,Churned-early
P0006920,Casual
P0006921,Churned-early
P0006922,Churned-early
P0006923,Grinder-F2W
P0006924,Casual
P0006925,Grinder-F2W
P0006926,Churned-early
P0006927,Casual
P0006928,Churned-early
P0006929,Casual
P0006930,Churned-early
P0006931,Casual
P0006932,Grinder-F2W
P0006933,Casual
P0006934,Casual
P0006935,Casual
P0006936,Churned-early
P0006937,Churned-early
P0006938,Churned-early
P0006939,Casual
P0006940,Grinder-F2W
P0006941,Grinder-F2W
P0006942,Churned-early
P0006943,Churned-early
P0006944,Casual
P0006945,Casual
P0006946,Churned-early
P0006947,Churned-early
P0006948,Churned-early
P0006949,Grinder-F2W
P0006950,Casual
P0006951,Churned-early
P0006952,Casual
P0006953,Churned-early
P0006954,Churned-early
P0006955,Casual
P0006956,Churned-early
P0006957,Churned-early
P0006958,Casual
P0006959,Churned-early
P0006960,Churned-early
P0006961,Churned-early
P0006962,Churned-early
P0006963,Casual
P0006964,Churned-early
P0006965,Churned-early
