player_id,install_date,platform,country,acquisition_channel,is_payer,total_iap_usd,last_active_date,days_active,total_sessions,total_playtime_min,ab_group,total_matches_played,total_wins,win_rate,currency_earned_total,currency_spent_total,gems_earned_total,gems_spent_total,characters_owned,promoted_characters,legendary_count
P0009900,2026-03-10,iOS,CA,Influencer,False,0.0,2026-05-11,10,32,178.51,control,57,18,0.3158,2129,1127,24,274,3,0,0
P0009901,2026-05-05,Android,GB,Organic,False,0.0,2026-07-08,7,17,82.35,variant,31,10,0.3226,1435,880,4,186,3,0,0
P0009902,2026-05-24,Android,PH,Apple Search Ads,False,0.0,2026-07-06,7,18,135.33,variant,37,24,0.6486,1903,983,11,2,3,0,0
P0009903,2026-06-26,iOS,IN,Meta Ads,False,0.0,2026-06-30,3,8,63.41,variant,13,6,0.4615,740,587,3,296,3,0,0
P0009904,2026-05-29,Android,CA,TikTok Ads,False,0.0,2026-05-29,1,6,35.15,control,13,4,0.3077,394,289,3,0,3,0,0
P0009905,2026-04-29,iOS,DE,TikTok Ads,False,0.0,2026-06-26,13,56,442.34,variant,153,117,0.7647,6444,4286,47,2235,7,0,0
P0009906,2026-06-29,Android,US,Meta Ads,False,0.0,2026-07-05,5,14,92.76,variant,31,17,0.5484,1111,384,9,2,3,0,0
P0009907,2026-04-25,Android,Other,Meta Ads,False,0.0,2026-06-19,10,38,327.39,variant,110,62,0.5636,4290,2854,19,717,4,0,0
P0009908,2026-05-26,Android,US,Meta Ads,False,0.0,2026-07-03,17,93,810.79,variant,250,118,0.472,9342,5775,50,1076,7,0,0
P0009909,2026-06-01,Android,DE,Apple Search Ads,False,0.0,2026-07-07,8,26,165.13,variant,40,21,0.525,2237,1076,16,2,3,0,0
P0009910,2026-07-05,Android,MX,Google UAC,False,0.0,2026-07-07,2,2,5.37,variant,4,1,0.25,168,84,2,1,3,0,0
P0009911,2026-04-27,iOS,BR,Google UAC,False,0.0,2026-06-05,7,19,115.18,control,33,9,0.2727,1466,715,13,1,3,0,0
P0009912,2026-03-24,iOS,FR,Organic,False,0.0,2026-03-24,1,2,14.7,control,4,3,0.75,200,77,2,0,3,0,0
P0009913,2026-07-07,Android,GB,Google UAC,False,0.0,2026-07-08,2,9,94.05,control,27,13,0.4815,1123,930,7,770,3,0,0
P0009914,2026-03-18,Android,US,Organic,False,0.0,2026-04-29,5,12,80.79,control,24,11,0.4583,1009,602,11,284,3,0,0
P0009915,2026-03-26,Android,US,Google UAC,False,0.0,2026-04-01,5,12,69.39,variant,28,12,0.4286,1185,829,7,201,3,0,0
P0009916,2026-06-03,iOS,IN,Organic,False,0.0,2026-06-03,1,2,13.69,control,6,2,0.3333,162,47,2,0,3,0,0
P0009917,2026-03-24,Android,US,Google UAC,False,0.0,2026-03-24,1,2,13.61,variant,5,2,0.4,182,296,0,287,3,0,0
P0009918,2026-04-06,iOS,MX,Meta Ads,False,0.0,2026-07-07,20,76,735.97,control,199,103,0.5176,7740,5061,51,2012,6,0,0
P0009919,2026-04-24,Android,IN,Meta Ads,False,0.0,2026-05-03,3,11,38.31,variant,18,10,0.5556,970,420,7,1,3,0,0
P0009920,2026-05-07,Android,CA,Organic,False,0.0,2026-06-13,8,13,65.99,variant,36,10,0.2778,1243,454,12,3,3,0,0
P0009921,2026-05-30,iOS,MX,Apple Search Ads,False,0.0,2026-07-03,4,15,86.03,control,31,10,0.3226,1265,505,4,0,3,0,0
P0009922,2026-03-20,Android,AU,Google UAC,False,0.0,2026-03-20,1,2,6.67,variant,5,1,0.2,167,50,2,0,3,0,0
P0009923,2026-03-30,iOS,US,Meta Ads,False,0.0,2026-04-25,6,13,78.34,variant,26,9,0.3462,1035,633,6,225,3,0,0
P0009924,2026-05-09,Android,US,Meta Ads,False,0.0,2026-05-09,1,2,14.68,control,4,2,0.5,141,110,3,0,3,0,0
P0009925,2026-03-29,Android,Other,Influencer,False,0.0,2026-06-11,6,8,51.38,control,17,6,0.3529,709,429,9,2,3,0,0
P0009926,2026-05-01,Android,US,Google UAC,False,0.0,2026-06-18,7,23,142.52,variant,51,29,0.5686,2393,1119,22,3,3,0,0
P0009927,2026-04-09,iOS,Other,Organic,False,0.0,2026-06-27,10,29,160.56,variant,64,31,0.4844,2380,1192,15,250,4,0,0
P0009928,2026-03-16,Android,FR,Organic,False,0.0,2026-03-16,1,2,7.18,variant,4,1,0.25,149,96,0,0,3,0,0
P0009929,2026-04-25,iOS,BR,Google UAC,False,0.0,2026-07-05,13,35,163.6,control,57,17,0.2982,2283,1311,20,285,3,0,0
P0009930,2026-06-24,Android,US,Organic,False,0.0,2026-06-24,1,2,10.56,variant,3,0,0.0,101,61,2,0,3,0,0
P0009931,2026-05-08,Android,Other,Organic,False,0.0,2026-05-08,1,2,8.05,control,4,2,0.5,180,97,2,0,3,0,0
P0009932,2026-03-30,iOS,IN,Meta Ads,False,0.0,2026-05-25,8,20,138.92,variant,43,14,0.3256,1609,1549,13,769,3,0,0
P0009933,2026-05-15,iOS,GB,TikTok Ads,False,0.0,2026-06-21,7,15,110.76,control,25,4,0.16,1060,639,10,238,3,0,0
P0009934,2026-04-17,Android,PH,Meta Ads,False,0.0,2026-06-25,6,18,82.79,variant,34,19,0.5588,1481,700,18,3,3,0,0
P0009935,2026-06-01,iOS,FR,Apple Search Ads,False,0.0,2026-07-03,6,19,59.87,variant,42,10,0.2381,1508,884,14,2,3,0,0
P0009936,2026-03-29,Android,Other,TikTok Ads,False,0.0,2026-06-28,21,69,594.67,variant,174,119,0.6839,7321,4922,38,1507,6,0,0
P0009937,2026-05-01,iOS,PH,TikTok Ads,False,0.0,2026-06-29,4,15,91.21,control,19,10,0.5263,1159,944,4,265,3,0,0
P0009938,2026-06-05,iOS,BR,TikTok Ads,False,0.0,2026-06-05,1,2,10.06,control,3,0,0.0,137,93,2,2,3,0,0
P0009939,2026-04-07,iOS,US,Meta Ads,True,9.77,2026-05-26,7,15,70.46,control,32,7,0.2188,1254,762,944,278,3,0,0
P0009940,2026-04-09,Android,Other,Organic,False,0.0,2026-05-28,10,37,203.45,control,64,20,0.3125,2789,1787,18,562,4,0,0
P0009941,2026-03-23,iOS,NG,Organic,False,0.0,2026-05-30,7,26,166.61,control,51,27,0.5294,2406,1424,14,2,3,0,0
P0009942,2026-06-09,Android,CA,Google UAC,False,0.0,2026-06-22,4,10,56.8,variant,20,16,0.8,1015,578,5,271,3,0,0
P0009943,2026-04-11,Android,CA,Google UAC,False,0.0,2026-05-06,5,17,120.98,control,41,15,0.3659,1505,1185,13,620,3,0,0
P0009944,2026-05-06,iOS,DE,Organic,False,0.0,2026-06-23,7,23,103.1,control,47,10,0.2128,1682,938,9,1,3,0,0
P0009945,2026-04-09,iOS,BR,Organic,False,0.0,2026-04-09,1,3,10.46,control,3,1,0.3333,234,129,3,1,3,0,0
P0009946,2026-06-10,Android,Other,Cross-promo,False,0.0,2026-07-07,7,22,152.65,control,38,15,0.3947,2024,651,15,2,3,0,0
P0009947,2026-05-31,iOS,BR,Meta Ads,False,0.0,2026-05-31,1,2,13.72,control,7,2,0.2857,258,97,1,0,3,0,0
P0009948,2026-03-10,Android,US,Organic,True,17.19,2026-07-06,57,313,2510.98,control,794,574,0.7229,33337,23932,1637,7964,23,2,1
P0009949,2026-06-26,iOS,MX,Organic,False,0.0,2026-06-26,1,2,11.17,control,5,0,0.0,141,38,0,0,3,0,0
P0009950,2026-03-16,iOS,PH,Cross-promo,False,0.0,2026-07-06,16,73,653.61,variant,216,103,0.4769,8088,4451,43,1529,6,0,0
P0009951,2026-04-23,iOS,IN,Google UAC,False,0.0,2026-06-28,8,20,117.94,control,46,20,0.4348,1764,667,9,1,3,0,0
P0009952,2026-04-14,Android,US,Organic,False,0.0,2026-05-19,6,11,77.08,control,23,9,0.3913,842,840,7,462,3,0,0
P0009953,2026-05-09,Android,DE,TikTok Ads,False,0.0,2026-06-23,6,17,143.32,variant,33,9,0.2727,1454,588,11,3,3,0,0
P0009954,2026-04-20,iOS,NG,Apple Search Ads,False,0.0,2026-05-17,5,9,49.26,variant,16,12,0.75,812,552,7,235,3,0,0
P0009955,2026-07-01,iOS,AU,Google UAC,False,0.0,2026-07-03,2,5,26.15,control,9,3,0.3333,427,222,5,0,3,0,0
P0009956,2026-06-12,Android,US,Meta Ads,False,0.0,2026-06-12,1,4,12.41,variant,9,1,0.1111,209,122,2,1,3,0,0
P0009957,2026-04-12,Android,BR,Google UAC,False,0.0,2026-06-07,9,21,122.15,variant,42,16,0.381,1790,961,11,247,3,0,0
P0009958,2026-06-16,iOS,GB,TikTok Ads,False,0.0,2026-06-27,4,11,82.21,control,19,13,0.6842,917,790,12,527,3,0,0
P0009959,2026-05-31,iOS,PH,TikTok Ads,False,0.0,2026-05-31,1,2,8.53,control,5,4,0.8,222,110,4,1,3,0,0
P0009960,2026-06-14,iOS,MX,Google UAC,False,0.0,2026-06-14,1,1,3.32,variant,2,0,0.0,63,39,1,0,3,0,0
P0009961,2026-04-18,Android,BR,Organic,False,0.0,2026-06-10,7,24,123.49,variant,44,8,0.1818,1686,879,15,2,3,0,0
P0009962,2026-04-30,Android,CA,Organic,False,0.0,2026-05-09,3,6,16.51,control,9,1,0.1111,379,132,6,0,3,0,0
P0009963,2026-03-23,iOS,MX,Meta Ads,False,0.0,2026-03-23,1,4,19.57,control,10,3,0.3,350,144,1,0,3,0,0
P0009964,2026-03-28,iOS,US,Google UAC,False,0.0,2026-03-29,2,2,5.95,variant,3,1,0.3333,124,43,5,2,3,0,0
P0009965,2026-03-18,iOS,Other,Organic,False,0.0,2026-06-16,11,41,300.05,variant,71,7,0.0986,2544,1475,16,216,4,0,0
P0009966,2026-05-28,iOS,CA,Google UAC,False,0.0,2026-06-27,8,23,120.63,variant,42,20,0.4762,1992,1132,15,170,3,0,0
P0009967,2026-03-24,iOS,US,Meta Ads,True,7.1,2026-07-02,31,119,926.4,control,289,218,0.7543,13469,10922,707,6499,13,0,0
P0009968,2026-06-19,Android,PH,Meta Ads,False,0.0,2026-06-25,4,12,95.56,control,23,6,0.2609,919,382,10,0,3,0,0
P0009969,2026-04-18,Android,GB,Meta Ads,False,0.0,2026-06-15,7,19,110.05,variant,31,5,0.1613,1139,759,8,257,3,0,0
P0009970,2026-05-30,Android,Other,Meta Ads,False,0.0,2026-07-08,8,25,110.98,variant,39,26,0.6667,2258,1593,13,159,3,0,0
P0009971,2026-06-13,Android,MX,Organic,True,25.86,2026-07-08,19,107,925.49,control,258,132,0.5116,9811,8007,2203,3383,10,0,1
P0009972,2026-05-06,Android,IN,Influencer,False,0.0,2026-06-15,5,10,58.62,variant,28,4,0.1429,767,448,5,0,3,0,0
P0009973,2026-06-25,iOS,GB,Organic,False,0.0,2026-07-02,4,10,46.52,variant,16,7,0.4375,686,488,7,1,3,0,0
P0009974,2026-03-19,Android,US,Cross-promo,False,0.0,2026-04-10,3,4,19.76,control,11,1,0.0909,310,127,3,1,3,0,0
P0009975,2026-05-05,iOS,US,Google UAC,False,0.0,2026-07-06,15,90,742.72,variant,235,94,0.4,8354,4630,30,453,6,0,0
P0009976,2026-06-03,iOS,US,Organic,False,0.0,2026-06-03,1,1,6.33,control,4,1,0.25,114,64,0,0,3,0,0
P0009977,2026-03-18,Android,FR,TikTok Ads,False,0.0,2026-06-22,10,27,161.66,control,57,29,0.5088,2472,1048,16,5,3,0,0
P0009978,2026-05-21,Android,MX,TikTok Ads,False,0.0,2026-06-18,4,14,91.0,control,22,13,0.5909,1267,389,7,0,3,0,0
P0009979,2026-03-22,Android,GB,Meta Ads,False,0.0,2026-06-19,25,128,1034.07,variant,341,162,0.4751,12184,7626,53,950,8,0,0
P0009980,2026-04-30,iOS,US,Influencer,False,0.0,2026-06-30,10,31,216.93,variant,50,8,0.16,1942,1361,20,732,4,0,0
P0009981,2026-05-07,Android,NG,Google UAC,False,0.0,2026-06-18,19,131,1166.93,control,363,179,0.4931,13692,8740,64,1639,10,0,0
P0009982,2026-05-03,iOS,IN,Google UAC,False,0.0,2026-06-02,8,20,106.39,control,50,14,0.28,1784,933,9,0,3,0,0
P0009983,2026-04-26,Android,IN,Meta Ads,False,0.0,2026-04-26,1,4,10.22,variant,10,6,0.6,380,221,2,0,3,0,0
P0009984,2026-06-12,Android,GB,Apple Search Ads,False,0.0,2026-06-15,2,4,22.16,control,11,4,0.3636,364,138,1,0,3,0,0
P0009985,2026-04-29,Android,Other,Google UAC,False,0.0,2026-07-02,6,15,66.17,control,36,10,0.2778,1306,743,16,2,3,0,0
P0009986,2026-04-03,Android,IN,Cross-promo,False,0.0,2026-05-07,6,21,141.55,variant,46,22,0.4783,1986,1251,14,5,3,0,0
P0009987,2026-05-24,Android,IN,Meta Ads,False,0.0,2026-07-06,8,18,132.55,control,34,10,0.2941,1467,1076,19,4,3,0,0
P0009988,2026-04-02,iOS,US,Apple Search Ads,False,0.0,2026-04-28,2,3,11.24,variant,5,1,0.2,202,94,1,0,3,0,0
P0009989,2026-06-08,Android,GB,Meta Ads,False,0.0,2026-06-15,3,4,28.26,control,15,5,0.3333,435,462,4,273,3,0,0
P0009990,2026-05-17,Android,IN,Organic,False,0.0,2026-07-07,12,45,387.85,variant,119,71,0.5966,4508,2543,24,564,4,0,0
P0009991,2026-03-30,Android,US,Cross-promo,False,0.0,2026-04-07,2,2,6.34,control,7,1,0.1429,144,70,5,0,3,0,0
P0009992,2026-03-22,iOS,BR,Meta Ads,False,0.0,2026-05-28,4,6,31.64,variant,18,10,0.5556,645,279,9,0,3,0,0
P0009993,2026-04-02,iOS,US,Google UAC,False,0.0,2026-04-15,7,30,146.36,variant,54,12,0.2222,2054,1179,18,5,3,0,0
P0009994,2026-05-28,Android,IN,TikTok Ads,False,0.0,2026-06-21,5,13,58.12,variant,25,7,0.28,896,587,4,0,3,0,0
P0009995,2026-05-04,iOS,US,Meta Ads,False,0.0,2026-06-15,5,10,77.06,control,17,2,0.1176,628,330,11,2,3,0,0
P0009996,2026-05-18,Android,GB,Google UAC,True,64.63,2026-07-06,28,135,1068.42,variant,339,161,0.4749,12778,12754,5376,7662,14,0,0
P0009997,2026-06-04,Android,US,Apple Search Ads,True,4.21,2026-06-04,1,5,10.0,variant,6,2,0.3333,304,158,398,1,3,0,0
P0009998,2026-05-26,Android,US,Organic,False,0.0,2026-07-06,23,117,948.4,control,279,192,0.6882,11379,8618,64,3670,9,0,0
P0009999,2026-06-01,Android,US,TikTok Ads,False,0.0,2026-06-15,3,19,154.29,variant,34,24,0.7059,1973,1134,6,1,3,0,0
P0010000,2026-05-09,Android,IN,Meta Ads,False,0.0,2026-05-09,1,3,6.34,control,3,1,0.3333,129,33,2,1,3,0,0
P0010001,2026-04-06,Android,BR,Google UAC,False,0.0,2026-06-26,28,201,1656.74,variant,518,327,0.6313,21630,10805,81,1695,12,0,0
P0010002,2026-06-05,Android,US,Google UAC,False,0.0,2026-06-07,2,5,20.96,variant,5,0,0.0,302,183,1,0,3,0,0
P0010003,2026-04-05,iOS,PH,Meta Ads,False,0.0,2026-06-20,18,101,835.98,variant,243,101,0.4156,9098,5540,41,950,7,0,0
P0010004,2026-04-11,iOS,PH,TikTok Ads,False,0.0,2026-06-19,28,248,2151.65,control,617,231,0.3744,22551,12978,106,1009,13,0,0
P0010005,2026-05-05,iOS,MX,Organic,False,0.0,2026-05-05,1,1,6.09,control,2,1,0.5,79,31,2,1,3,0,0
P0010006,2026-06-01,iOS,DE,Apple Search Ads,False,0.0,2026-07-06,7,18,116.79,variant,48,11,0.2292,1702,834,9,268,3,0,0
P0010007,2026-06-28,iOS,DE,Google UAC,False,0.0,2026-07-07,5,22,119.29,variant,34,19,0.5588,1626,679,11,2,3,0,0
P0010008,2026-05-17,iOS,AU,Organic,False,0.0,2026-07-02,11,49,437.66,control,128,63,0.4922,4949,3974,21,1840,5,0,0
P0010009,2026-05-30,iOS,AU,TikTok Ads,False,0.0,2026-07-08,17,97,888.86,variant,248,94,0.379,9216,5944,35,1563,8,0,0
P0010010,2026-04-05,iOS,NG,Cross-promo,False,0.0,2026-06-29,28,175,1312.89,variant,456,312,0.6842,19804,10700,92,1015,11,0,0
P0010011,2026-05-22,Android,PH,Google UAC,False,0.0,2026-05-23,2,4,18.56,variant,6,1,0.1667,367,114,3,0,3,0,0
P0010012,2026-05-18,Android,FR,Apple Search Ads,False,0.0,2026-06-10,3,3,11.84,variant,5,1,0.2,211,135,3,0,3,0,0
P0010013,2026-05-26,iOS,US,Organic,False,0.0,2026-07-07,6,10,54.25,variant,21,15,0.7143,1019,519,8,1,3,0,0
P0010014,2026-04-12,iOS,US,Meta Ads,False,0.0,2026-04-12,1,1,4.85,control,3,1,0.3333,105,60,0,0,3,0,0
P0010015,2026-03-17,iOS,AU,Organic,False,0.0,2026-06-09,14,39,285.23,variant,75,30,0.4,3311,1922,23,515,4,0,0
P0010016,2026-05-13,iOS,US,Meta Ads,False,0.0,2026-05-17,2,6,33.02,variant,10,4,0.4,450,229,2,0,3,0,0
P0010017,2026-05-22,iOS,US,Google UAC,True,36.32,2026-07-08,25,115,731.77,variant,302,194,0.6424,12527,10862,3220,6401,12,0,0
P0010018,2026-06-11,Android,GB,TikTok Ads,False,0.0,2026-06-30,2,3,8.0,control,4,1,0.25,226,275,3,221,3,0,0
P0010019,2026-05-11,Android,DE,Organic,False,0.0,2026-06-24,5,15,65.76,control,28,11,0.3929,1122,721,14,324,3,0,0
P0010020,2026-04-17,Android,US,Google UAC,False,0.0,2026-06-21,10,25,134.06,control,56,22,0.3929,2240,1694,13,539,4,0,0
P0010021,2026-06-11,Android,US,Organic,False,0.0,2026-06-11,1,2,9.02,control,2,1,0.5,110,50,3,1,3,0,0
P0010022,2026-05-09,Android,GB,Google UAC,False,0.0,2026-05-09,1,2,6.06,control,5,1,0.2,187,50,2,0,3,0,0
P0010023,2026-06-12,iOS,US,Cross-promo,False,0.0,2026-07-07,9,37,337.13,control,105,44,0.419,3568,2171,22,239,4,0,0
P0010024,2026-03-19,iOS,US,Meta Ads,False,0.0,2026-06-09,20,114,972.39,variant,286,192,0.6713,12112,5538,55,294,7,0,0
P0010025,2026-04-29,iOS,AU,Meta Ads,False,0.0,2026-07-03,11,23,127.33,variant,41,22,0.5366,2223,1534,17,491,3,0,0
P0010026,2026-04-09,Android,BR,Google UAC,False,0.0,2026-04-09,1,2,13.46,control,2,1,0.5,102,51,2,0,3,0,0
P0010027,2026-03-15,Android,BR,Meta Ads,False,0.0,2026-07-07,21,118,1073.45,control,327,113,0.3456,11387,6818,56,2325,9,0,0
P0010028,2026-07-05,iOS,CA,Google UAC,False,0.0,2026-07-08,2,4,39.51,variant,9,2,0.2222,279,155,3,1,3,0,0
P0010029,2026-05-01,Android,PH,Organic,False,0.0,2026-05-01,1,3,6.0,variant,7,3,0.4286,217,51,0,0,3,0,0
P0010030,2026-05-22,iOS,BR,Influencer,False,0.0,2026-07-08,26,129,1023.77,control,328,263,0.8018,14593,10469,72,5240,12,0,0
P0010031,2026-05-10,iOS,US,Meta Ads,True,47.44,2026-07-07,27,153,1406.91,control,349,209,0.5989,15426,11828,4075,7013,14,0,0
P0010032,2026-05-21,iOS,FR,Organic,False,0.0,2026-06-19,7,17,87.73,control,31,6,0.1935,1247,971,6,149,3,0,0
P0010033,2026-03-28,iOS,MX,Apple Search Ads,False,0.0,2026-04-22,3,10,48.27,control,27,14,0.5185,939,608,5,274,3,0,0
P0010034,2026-03-19,iOS,Other,Meta Ads,False,0.0,2026-03-31,2,6,20.29,variant,9,2,0.2222,370,258,5,0,3,0,0
P0010035,2026-07-01,Android,Other,Organic,False,0.0,2026-07-01,1,2,9.71,control,5,2,0.4,232,30,2,1,3,0,0
P0010036,2026-05-03,iOS,US,Organic,False,0.0,2026-06-27,11,22,154.52,variant,39,13,0.3333,1725,798,23,4,3,0,0
P0010037,2026-04-16,Android,CA,Organic,True,2.3,2026-06-26,22,148,1289.14,control,396,192,0.4848,15676,8951,277,2674,10,0,0
P0010038,2026-04-08,Android,US,Organic,False,0.0,2026-04-08,1,1,5.52,variant,3,1,0.3333,89,26,0,0,3,0,0
P0010039,2026-03-21,iOS,GB,Organic,False,0.0,2026-07-07,31,159,1346.62,control,378,154,0.4074,14493,9782,82,3159,10,0,0
P0010040,2026-06-15,iOS,CA,Meta Ads,False,0.0,2026-06-15,1,3,24.39,control,3,2,0.6667,155,43,1,0,3,0,0
P0010041,2026-04-28,Android,US,Google UAC,False,0.0,2026-04-30,2,6,26.98,control,7,4,0.5714,470,233,6,0,3,0,0
P0010042,2026-05-27,Android,US,Organic,False,0.0,2026-07-03,12,44,261.05,variant,76,40,0.5263,3394,1769,21,224,4,0,0
P0010043,2026-06-05,Android,IN,Meta Ads,False,0.0,2026-06-05,1,4,27.81,variant,7,2,0.2857,266,65,2,0,3,0,0
P0010044,2026-04-26,iOS,US,Organic,False,0.0,2026-06-27,5,12,60.39,variant,20,9,0.45,974,519,9,1,3,0,0
P0010045,2026-06-23,Android,DE,Influencer,False,0.0,2026-07-08,5,16,126.47,control,36,26,0.7222,1311,876,8,2,3,0,0
P0010046,2026-03-20,Android,BR,Google UAC,False,0.0,2026-03-20,1,4,8.0,control,5,2,0.4,245,136,2,0,3,0,0
P0010047,2026-03-16,Android,GB,Cross-promo,False,0.0,2026-06-26,8,20,106.36,control,32,12,0.375,1472,987,7,292,3,0,0
P0010048,2026-03-21,iOS,GB,Google UAC,False,0.0,2026-07-05,29,173,1546.12,control,491,308,0.6273,21546,11590,87,1705,12,0,0
P0010049,2026-06-06,iOS,AU,Meta Ads,True,52.65,2026-07-04,16,73,727.56,control,166,131,0.7892,7565,10148,5023,7989,10,0,0
P0010050,2026-03-22,iOS,FR,Organic,False,0.0,2026-03-24,2,4,15.92,variant,13,5,0.3846,439,168,2,1,3,0,0
P0010051,2026-04-27,iOS,GB,Organic,False,0.0,2026-07-07,19,96,963.44,variant,274,124,0.4526,9241,4599,51,600,7,0,0
P0010052,2026-04-30,iOS,FR,Organic,False,0.0,2026-05-21,5,12,64.36,variant,33,12,0.3636,1109,565,10,278,3,0,0
P0010053,2026-05-04,iOS,US,TikTok Ads,False,0.0,2026-05-04,1,1,6.63,control,2,1,0.5,62,21,0,0,3,0,0
P0010054,2026-04-27,Android,US,Meta Ads,False,0.0,2026-07-01,7,25,148.57,variant,56,19,0.3393,1808,1637,18,651,5,0,1
P0010055,2026-03-27,iOS,CA,Apple Search Ads,False,0.0,2026-03-27,1,3,14.02,variant,2,2,1.0,191,66,0,0,3,0,0
P0010056,2026-04-03,Android,BR,Meta Ads,False,0.0,2026-05-14,7,16,64.98,variant,38,19,0.5,1400,810,17,247,3,0,0
P0010057,2026-05-20,Android,GB,Cross-promo,False,0.0,2026-06-28,18,94,645.11,variant,273,174,0.6374,10843,7528,55,3047,9,0,0
P0010058,2026-05-04,iOS,GB,Organic,False,0.0,2026-05-04,1,2,8.16,variant,2,0,0.0,118,63,2,1,3,0,0
P0010059,2026-05-01,Android,FR,Google UAC,False,0.0,2026-06-04,7,15,85.17,control,31,18,0.5806,1489,1224,19,751,3,0,0
P0010060,2026-05-15,iOS,PH,Apple Search Ads,False,0.0,2026-06-26,9,27,126.98,variant,53,25,0.4717,2189,1093,16,232,3,0,0
P0010061,2026-06-01,Android,US,Organic,True,163.91,2026-07-08,19,90,811.79,variant,219,137,0.6256,8679,13723,13863,13429,18,2,3
P0010062,2026-05-17,Android,US,Cross-promo,False,0.0,2026-06-09,8,26,110.05,control,46,23,0.5,2209,1351,14,0,3,0,0
P0010063,2026-05-04,iOS,US,Google UAC,False,0.0,2026-05-27,2,2,7.59,variant,3,0,0.0,84,55,1,0,3,0,0
P0010064,2026-04-14,iOS,PH,Meta Ads,False,0.0,2026-04-15,2,5,24.39,control,13,4,0.3077,472,287,3,1,3,0,0
P0010065,2026-06-15,iOS,US,Google UAC,True,33.76,2026-07-08,13,93,791.51,control,244,81,0.332,7915,6781,3038,3163,9,0,0
P0010066,2026-06-06,Android,US,Google UAC,False,0.0,2026-07-06,8,29,131.46,variant,63,16,0.254,2238,1254,16,3,3,0,0
P0010067,2026-04-17,iOS,US,Apple Search Ads,False,0.0,2026-06-18,7,19,133.9,control,40,29,0.725,1818,888,13,1,3,0,0
P0010068,2026-07-03,iOS,US,Google UAC,False,0.0,2026-07-03,1,1,6.24,control,8,5,0.625,226,81,0,0,3,0,0
P0010069,2026-05-09,iOS,GB,Meta Ads,False,0.0,2026-05-09,1,1,4.02,variant,4,1,0.25,89,75,2,1,3,0,0
P0010070,2026-05-24,Android,Other,Google UAC,False,0.0,2026-06-10,8,25,184.31,control,41,13,0.3171,1923,1182,13,304,3,0,0
P0010071,2026-06-01,Android,PH,Apple Search Ads,False,0.0,2026-07-08,25,109,906.48,variant,276,214,0.7754,12474,8167,51,2778,9,0,0
P0010072,2026-04-27,Android,NG,TikTok Ads,False,0.0,2026-04-27,1,3,8.77,variant,8,3,0.375,230,356,2,430,3,0,0
P0010073,2026-04-20,Android,DE,Apple Search Ads,False,0.0,2026-04-20,1,4,9.88,control,11,5,0.4545,359,241,6,2,3,0,0
P0010074,2026-05-14,iOS,PH,Organic,False,0.0,2026-05-14,1,2,13.36,control,4,1,0.25,160,102,1,0,3,0,0
P0010075,2026-03-30,Android,GB,Google UAC,True,7.36,2026-07-06,51,345,2954.58,variant,881,509,0.5778,36137,23716,826,7930,22,1,0
P0010076,2026-04-12,Android,AU,Organic,False,0.0,2026-07-05,4,13,89.43,control,22,2,0.0909,998,629,10,2,3,0,0
P0010077,2026-04-17,iOS,CA,Influencer,False,0.0,2026-06-09,15,48,254.15,variant,79,35,0.443,3804,2141,23,432,4,0,0
P0010078,2026-03-22,Android,Other,Organic,False,0.0,2026-06-18,9,28,142.36,control,41,24,0.5854,2162,1153,22,245,3,0,0
P0010079,2026-04-04,iOS,DE,Meta Ads,False,0.0,2026-06-10,8,17,107.03,variant,40,4,0.1,1265,766,12,218,3,0,0
P0010080,2026-04-22,Android,GB,Organic,True,114.49,2026-07-07,58,544,5623.52,control,1644,1166,0.7092,67646,55655,8999,28317,52,5,2
P0010081,2026-03-26,iOS,MX,Meta Ads,False,0.0,2026-03-26,1,1,2.0,control,4,3,0.75,159,92,2,0,3,0,0
P0010082,2026-03-26,iOS,US,TikTok Ads,False,0.0,2026-03-26,1,1,5.7,control,5,0,0.0,106,56,1,0,3,0,0
P0010083,2026-06-25,Android,US,TikTok Ads,False,0.0,2026-06-25,1,2,8.0,control,4,3,0.75,191,83,2,0,3,0,0
P0010084,2026-07-03,Android,US,Organic,False,0.0,2026-07-07,5,11,77.52,variant,23,11,0.4783,1088,571,5,1,3,0,0
P0010085,2026-04-25,iOS,DE,Organic,False,0.0,2026-06-20,11,35,251.07,control,60,18,0.3,2801,1471,16,1,3,0,0
P0010086,2026-07-05,Android,IN,Organic,False,0.0,2026-07-08,4,24,217.56,variant,65,43,0.6615,2321,1023,10,1,3,0,0
P0010087,2026-05-15,iOS,DE,Meta Ads,False,0.0,2026-05-15,1,3,13.54,variant,3,3,1.0,232,305,1,185,3,0,0
P0010088,2026-06-07,iOS,US,Organic,False,0.0,2026-06-07,1,2,9.88,control,4,2,0.5,153,119,3,0,3,0,0
P0010089,2026-05-22,Android,NG,Influencer,False,0.0,2026-05-23,2,3,15.18,variant,4,3,0.75,257,99,3,0,3,0,0
P0010090,2026-03-11,Android,US,Organic,False,0.0,2026-03-12,2,4,15.0,variant,6,2,0.3333,262,191,1,0,3,0,0
P0010091,2026-04-15,Android,IN,Organic,False,0.0,2026-06-20,8,18,137.79,control,37,15,0.4054,1420,707,11,3,3,0,0
P0010092,2026-05-06,iOS,US,Apple Search Ads,False,0.0,2026-06-27,3,6,39.43,variant,14,10,0.7143,694,392,6,0,3,0,0
