player_id,true_segment,cluster_k5
P0006079,Casual,3
P0006080,Casual,3
P0006081,Grinder-F2W,0
P0006082,Churned-early,3
P0006083,Churned-early,3
P0006084,Churned-early,3
P0006085,Grinder-F2W,2
P0006086,Casual,0
P0006087,Casual,0
P0006088,Grinder-F2W,2
P0006089,Churned-early,0
P0006090,Casual,3
P0006091,Casual,0
P0006092,Casual,0
P0006093,Churned-early,0
P0006094,Grinder-F2W,2
P0006095,Casual,3
P0006096,Grinder-F2W,2
P0006097,Grinder-F2W,0
P0006098,Grinder-F2W,0
P0006099,Churned-early,0
P0006100,Churned-early,3
P0006101,Casual,3
P0006102,Churned-early,0
P0006103,Churned-early,3
P0006104,Churned-early,3
P0006105,Casual,0
P0006106,Churned-early,0
P0006107,Grinder-F2W,0
P0006108,Whale,0
P0006109,Grinder-F2W,0
P0006110,Churned-early,3
P0006111,Casual,0
P0006112,Churned-early,0
P0006113,Casual,0
P0006114,Casual,3
P0006115,Casual,0
P0006116,Casual,0
P0006117,Grinder-F2W,2
P0006118,Spender,2
P0006119,Casual,0
P0006120,Churned-early,3
P0006121,Churned-early,3
P0006122,Casual,0
P0006123,Grinder-F2W,0
P0006124,Churned-early,3
P0006125,Casual,0
P0006126,Churned-early,0
P0006127,Churned-early,3
P0006128,Spender,2
P0006129,Casual,0
P0006130,Casual,3
P0006131,Casual,3
P0006132,Grinder-F2W,0
P0006133,Casual,3
P0006134,Casual,3
P0006135,Casual,0
P0006136,Casual,3
P0006137,Churned-early,3
P0006138,Churned-early,3
P0006139,Casual,0
P0006140,Grinder-F2W,0
P0006141,Casual,0
P0006142,Grinder-F2W,0
P0006143,Churned-early,3
P0006144,Casual,0
P0006145,Churned-early,0
P0006146,Casual,3
P0006147,Grinder-F2W,0
P0006148,Casual,0
P0006149,Casual,0
P0006150,Casual,0
P0006151,Grinder-F2W,0
P0006152,Churned-early,3
P0006153,Casual,0
P0006154,Churned-early,3
P0006155,Casual,3
P0006156,Casual,3
P0006157,Casual,3
P0006158,Whale,2
P0006159,Churned-early,0
P0006160,Grinder-F2W,0
P0006161,Churned-early,0
P0006162,Churned-early,3
P0006163,Casual,3
P0006164,Churned-early,0
P0006165,Casual,0
P0006166,Casual,3
P0006167,Casual,0
P0006168,Casual,0
P0006169,Casual,0
P0006170,Churned-early,0
P0006171,Casual,0
P0006172,Casual,0
P0006173,Churned-early,3
P0006174,Churned-early,0
P0006175,Grinder-F2W,2
P0006176,Churned-early,3
P0006177,Casual,0
P0006178,Churned-early,3
P0006179,Grinder-F2W,3
P0006180,Churned-early,3
P0006181,Churned-early,3
P0006182,Churned-early,3
P0006183,Casual,0
P0006184,Grinder-F2W,2
P0006185,Casual,0
P0006186,Casual,3
P0006187,Grinder-F2W,2
P0006188,Casual,0
P0006189,Casual,3
P0006190,Casual,3
P0006191,Casual,0
P0006192,Casual,3
P0006193,Churned-early,0
P0006194,Grinder-F2W,0
P0006195,Grinder-F2W,2
P0006196,Churned-early,3
P0006197,Churned-early,0
P0006198,Grinder-F2W,2
P0006199,Grinder-F2W,2
P0006200,Casual,3
P0006201,Casual,3
P0006202,Casual,0
P0006203,Casual,0
P0006204,Casual,3
P0006205,Grinder-F2W,0
P0006206,Casual,0
P0006207,Grinder-F2W,2
P0006208,Casual,3
P0006209,Casual,0
P0006210,Casual,3
P0006211,Churned-early,3
P0006212,Casual,0
P0006213,Casual,0
P0006214,Churned-early,3
P0006215,Casual,3
P0006216,Casual,3
P0006217,Casual,0
P0006218,Casual,0
P0006219,Casual,0
P0006220,Churned-early,3
P0006221,Churned-early,0
P0006222,Casual,0
P0006223,Churned-early,0
P0006224,Churned-early,3
P0006225,Casual,3
P0006226,Churned-early,3
P0006227,Churned-early,3
P0006228,Churned-early,0
P0006229,Churned-early,3
P0006230,Casual,3
P0006231,Casual,3
P0006232,Casual,3
P0006233,Churned-early,0
P0006234,Churned-early,3
P0006235,Churned-early,3
P0006236,Churned-early,3
P0006237,Casual,3
P0006238,Churned-early,3
P0006239,Casual,0
P0006240,Casual,3
P0006241,Casual,3
P0006242,Churned-early,0
P0006243,Casual,0
P0006244,Grinder-F2W,2
P0006245,Casual,0
P0006246,Churned-early,0
P0006247,Casual,3
P0006248,Churned-early,0
P0006249,Casual,0
P0006250,Spender,2
P0006251,Churned-early,3
P0006252,Grinder-F2W,2
P0006253,Casual,0
P0006254,Churned-early,3
P0006255,Casual,3
P0006256,Churned-early,3
P0006257,Churned-early,3
P0006258,Churned-early,3
P0006259,Casual,0
P0006260,Grinder-F2W,2
P0006261,Churned-early,0
P0006262,Casual,3
P0006263,Casual,0
P0006264,Casual,3
P0006265,Casual,3
P0006266,Churned-early,0
P0006267,Churned-early,3
P0006268,Churned-early,3
P0006269,Grinder-F2W,2
P0006270,Churned-early,0
P0006271,Churned-early,3
P0006272,Casual,0
P0006273,Grinder-F2W,0
P0006274,Grinder-F2W,2
P0006275,Casual,0
P0006276,Churned-early,3
P0006277,Casual,0
P0006278,Casual,0
P0006279,Casual,0
P0006280,Churned-early,0
P0006281,Churned-early,0
P0006282,Churned-early,3
P0006283,Churned-early,3
P0006284,Churned-early,3
P0006285,Churned-early,0
P0006286,Casual,0
P0006287,Casual,0
P0006288,Casual,3
P0006289,Churned-early,3
P0006290,Casual,3
P0006291,Churned-early,3
P0006292,Casual,0
P0006293,Grinder-F2W,2
P0006294,Grinder-F2W,2
P0006295,Casual,3
P0006296,Casual,0
P0006297,Churned-early,0
P0006298,Grinder-F2W,0
P0006299,Casual,0
P0006300,Casual,3
P0006301,Casual,3
P0006302,Churned-early,0
P0006303,Casual,3
P0006304,Grinder-F2W,0
P0006305,Churned-early,3
P0006306,Casual,0
P0006307,Spender,0
P0006308,Casual,0
P0006309,Casual,0
P0006310,Churned-early,0
P0006311,Churned-early,3
P0006312,Casual,3
P0006313,Casual,3
P0006314,Churned-early,3
P0006315,Churned-early,3
P0006316,Churned-early,3
P0006317,Spender,2
P0006318,Churned-early,3
P0006319,Churned-early,0
P0006320,Casual,3
P0006321,Churned-early,3
P0006322,Churned-early,3
P0006323,Casual,0
P0006324,Casual,3
P0006325,Churned-early,3
P0006326,Churned-early,3
P0006327,Casual,0
P0006328,Churned-early,3
P0006329,Casual,3
P0006330,Casual,0
P0006331,Churned-early,0
P0006332,Casual,0
P0006333,Casual,0
P0006334,Churned-early,0
P0006335,Churned-early,3
P0006336,Casual,3
P0006337,Casual,3
P0006338,Casual,0
P0006339,Churned-early,3
P0006340,Churned-early,0
P0006341,Casual,3
P0006342,Grinder-F2W,2
P0006343,Casual,0
P0006344,Casual,0
P0006345,Grinder-F2W,2
P0006346,Grinder-F2W,2
P0006347,Casual,0
P0006348,Casual,0
P0006349,Casual,3
P0006350,Casual,0
P0006351,Spender,2
P0006352,Churned-early,3
P0006353,Casual,3
P0006354,Casual,0
P0006355,Casual,0
P0006356,Churned-early,3
P0006357,Casual,0
P0006358,Casual,3
P0006359,Churned-early,3
P0006360,Casual,3
P0006361,Grinder-F2W,2
P0006362,Grinder-F2W,2
P0006363,Casual,0
P0006364,Spender,2
P0006365,Churned-early,0
P0006366,Churned-early,3
P0006367,Casual,3
P0006368,Casual,3
P0006369,Grinder-F2W,2
P0006370,Grinder-F2W,0
P0006371,Casual,0
P0006372,Casual,0
P0006373,Casual,3
P0006374,Whale,2
P0006375,Churned-early,3
P0006376,Churned-early,3
P0006377,Casual,0
P0006378,Casual,3
P0006379,Churned-early,0
P0006380,Grinder-F2W,2
P0006381,Casual,3
P0006382,Casual,0
P0006383,Casual,0
P0006384,Casual,0
P0006385,Casual,0
P0006386,Churned-early,3
P0006387,Grinder-F2W,2
P0006388,Churned-early,3
P0006389,Casual,3
P0006390,Churned-early,3
P0006391,Casual,0
P0006392,Casual,0
P0006393,Grinder-F2W,2
P0006394,Churned-early,3
P0006395,Churned-early,3
P0006396,Churned-early,3
P0006397,Casual,0
P0006398,Casual,0
P0006399,Casual,0
P0006400,Churned-early,3
P0006401,Grinder-F2W,2
P0006402,Casual,0
P0006403,Churned-early,3
P0006404,Casual,3
P0006405,Grinder-F2W,2
P0006406,Churned-early,3
P0006407,Churned-early,0
P0006408,Churned-early,3
P0006409,Casual,3
P0006410,Grinder-F2W,2
P0006411,Churned-early,3
P0006412,Churned-early,3
P0006413,Churned-early,3
P0006414,Churned-early,3
P0006415,Churned-early,3
P0006416,Casual,3
P0006417,Churned-early,3
P0006418,Spender,2
P0006419,Casual,3
P0006420,Churned-early,3
P0006421,Casual,3
P0006422,Grinder-F2W,2
P0006423,Casual,0
P0006424,Casual,0
P0006425,Churned-early,0
P0006426,Casual,0
P0006427,Casual,0
P0006428,Churned-early,0
P0006429,Churned-early,3
P0006430,Casual,0
P0006431,Casual,3
P0006432,Casual,3
P0006433,Casual,3
P0006434,Casual,3
P0006435,Grinder-F2W,0
P0006436,Casual,0
P0006437,Casual,0
P0006438,Grinder-F2W,2
P0006439,Casual,0
P0006440,Churned-early,0
P0006441,Spender,0
P0006442,Casual,3
P0006443,Churned-early,3
P0006444,Churned-early,3
P0006445,Casual,0
P0006446,Churned-early,0
P0006447,Grinder-F2W,0
P0006448,Grinder-F2W,0
P0006449,Grinder-F2W,0
P0006450,Casual,3
P0006451,Churned-early,3
P0006452,Casual,0
P0006453,Casual,0
P0006454,Churned-early,3
P0006455,Churned-early,0
P0006456,Casual,3
P0006457,Casual,0
P0006458,Casual,3
P0006459,Churned-early,3
P0006460,Casual,3
P0006461,Grinder-F2W,2
P0006462,Casual,0
P0006463,Churned-early,3
P0006464,Casual,0
P0006465,Churned-early,0
P0006466,Casual,0
P0006467,Churned-early,3
P0006468,Grinder-F2W,2
P0006469,Casual,0
P0006470,Casual,0
P0006471,Casual,3
P0006472,Grinder-F2W,2
P0006473,Spender,2
P0006474,Casual,0
P0006475,Casual,3
P0006476,Casual,3
P0006477,Grinder-F2W,2
P0006478,Churned-early,0
P0006479,Churned-early,0
P0006480,Casual,3
P0006481,Grinder-F2W,0
P0006482,Churned-early,0
P0006483,Casual,0
P0006484,Grinder-F2W,2
P0006485,Churned-early,3
P0006486,Spender,2
P0006487,Casual,0
P0006488,Churned-early,3
P0006489,Casual,3
P0006490,Casual,3
P0006491,Churned-early,3
P0006492,Churned-early,3
P0006493,Casual,0
P0006494,Churned-early,0
P0006495,Churned-early,0
P0006496,Grinder-F2W,2
P0006497,Casual,3
P0006498,Casual,3
P0006499,Churned-early,3
P0006500,Casual,0
P0006501,Churned-early,3
P0006502,Casual,3
P0006503,Churned-early,0
P0006504,Churned-early,3
P0006505,Churned-early,3
P0006506,Casual,3
P0006507,Churned-early,0
P0006508,Churned-early,3
P0006509,Casual,3
P0006510,Churned-early,0
P0006511,Churned-early,3
P0006512,Casual,0
P0006513,Casual,0
P0006514,Casual,3
P0006515,Casual,0
P0006516,Churned-early,3
P0006517,Casual,0
P0006518,Grinder-F2W,2
P0006519,Casual,0
P0006520,Casual,0
P0006521,Churned-early,0
P0006522,Casual,3
P0006523,Grinder-F2W,0
P0006524,Churned-early,3
P0006525,Churned-early,0
P0006526,Spender,2
P0006527,Churned-early,0
P0006528,Grinder-F2W,0
P0006529,Casual,0
P0006530,Casual,3
P0006531,Churned-early,0
P0006532,Casual,3
P0006533,Casual,0
P0006534,Churned-early,3
P0006535,Churned-early,0
P0006536,Casual,3
P0006537,Casual,0
P0006538,Churned-early,0
P0006539,Churned-early,3
P0006540,Churned-early,0
P0006541,Grinder-F2W,0
P0006542,Casual,3
P0006543,Casual,3
P0006544,Churned-early,3
P0006545,Casual,0
P0006546,Casual,3
P0006547,Casual,0
P0006548,Grinder-F2W,0
P0006549,Casual,0
P0006550,Grinder-F2W,0
P0006551,Churned-early,3
P0006552,Churned-early,3
P0006553,Churned-early,0
P0006554,Casual,3
P0006555,Churned-early,3
P0006556,Grinder-F2W,0
P0006557,Grinder-F2W,0
P0006558,Churned-early,3
P0006559,Casual,3
P0006560,Casual,0
P0006561,Grinder-F2W,2
P0006562,Casual,3
P0006563,Churned-early,0
P0006564,Casual,3
P0006565,Casual,3
P0006566,Churned-early,3
P0006567,Casual,0
P0006568,Churned-early,3
P0006569,Churned-early,3
P0006570,Churned-early,3
P0006571,Churned-early,0
P0006572,Casual,0
P0006573,Casual,3
P0006574,Spender,2
P0006575,Casual,0
P0006576,Churned-early,0
P0006577,Casual,0
P0006578,Casual,0
P0006579,Churned-early,0
P0006580,Casual,3
P0006581,Casual,0
P0006582,Grinder-F2W,3
P0006583,Churned-early,0
P0006584,Casual,3
P0006585,Casual,3
P0006586,Casual,0
P0006587,Grinder-F2W,2
P0006588,Casual,0
P0006589,Grinder-F2W,0
P0006590,Casual,3
P0006591,Casual,3
P0006592,Churned-early,0
P0006593,Casual,0
P0006594,Churned-early,3
P0006595,Casual,0
P0006596,Churned-early,3
P0006597,Grinder-F2W,2
P0006598,Whale,1
P0006599,Casual,0
P0006600,Churned-early,0
P0006601,Casual,3
P0006602,Casual,3
P0006603,Casual,3
P0006604,Churned-early,3
P0006605,Casual,0
P0006606,Churned-early,3
P0006607,Churned-early,3
P0006608,Grinder-F2W,0
P0006609,Churned-early,0
P0006610,Casual,3
P0006611,Churned-early,3
P0006612,Casual,0
P0006613,Churned-early,0
P0006614,Casual,0
P0006615,Casual,0
P0006616,Casual,0
P0006617,Casual,3
P0006618,Grinder-F2W,2
P0006619,Casual,0
P0006620,Casual,3
P0006621,Casual,3
P0006622,Casual,0
P0006623,Casual,3
P0006624,Churned-early,0
P0006625,Casual,3
P0006626,Grinder-F2W,2
P0006627,Churned-early,0
P0006628,Churned-early,0
P0006629,Grinder-F2W,0
P0006630,Grinder-F2W,0
P0006631,Churned-early,3
P0006632,Casual,0
P0006633,Spender,0
P0006634,Churned-early,0
P0006635,Churned-early,3
P0006636,Churned-early,0
P0006637,Casual,0
P0006638,Casual,3
P0006639,Grinder-F2W,2
P0006640,Grinder-F2W,2
P0006641,Casual,0
P0006642,Casual,3
P0006643,Casual,0
P0006644,Casual,3
P0006645,Grinder-F2W,0
P0006646,Churned-early,3
P0006647,Casual,0
P0006648,Grinder-F2W,2
P0006649,Churned-early,3
P0006650,Casual,0
P0006651,Casual,0
P0006652,Churned-early,0
P0006653,Churned-early,0
P0006654,Casual,3
P0006655,Churned-early,3
P0006656,Casual,3
P0006657,Casual,0
P0006658,Casual,3
P0006659,Casual,0
P0006660,Churned-early,0
P0006661,Casual,0
P0006662,Casual,3
P0006663,Casual,0
P0006664,Churned-early,3
P0006665,Churned-early,0
P0006666,Churned-early,0
P0006667,Grinder-F2W,2
P0006668,Churned-early,0
P0006669,Grinder-F2W,2
P0006670,Casual,0
P0006671,Casual,0
P0006672,Churned-early,3
P0006673,Grinder-F2W,2
P0006674,Churned-early,3
P0006675,Casual,3
P0006676,Churned-early,3
P0006677,Casual,0
P0006678,Casual,0
P0006679,Casual,0
P0006680,Casual,0
P0006681,Casual,0
P0006682,Casual,0
P0006683,Casual,0
P0006684,Casual,0
P0006685,Churned-early,3
P0006686,Churned-early,0
P0006687,Casual,3
P0006688,Casual,0
P0006689,Casual,3
P0006690,Churned-early,3
P0006691,Casual,3
P0006692,Churned-early,3
P0006693,Casual,0
P0006694,Casual,0
P0006695,Churned-early,0
P0006696,Casual,0
P0006697,Churned-early,3
P0006698,Grinder-F2W,2
P0006699,Casual,3
P0006700,Casual,0
P0006701,Casual,0
P0006702,Churned-early,3
P0006703,Whale,0
P0006704,Churned-early,0
P0006705,Churned-early,3
P0006706,Grinder-F2W,2
P0006707,Casual,0
P0006708,Churned-early,0
P0006709,Churned-early,0
P0006710,Casual,0
P0006711,Churned-early,0
P0006712,Churned-early,3
P0006713,Casual,0
P0006714,Casual,0
P0006715,Grinder-F2W,2
P0006716,Grinder-F2W,2
P0006717,Casual,0
P0006718,Churned-early,3
P0006719,Casual,0
P0006720,Churned-early,3
P0006721,Casual,0
P0006722,Churned-early,0
P0006723,Grinder-F2W,2
P0006724,Casual,0
P0006725,Casual,3
P0006726,Grinder-F2W,2
P0006727,Casual,0
P0006728,Churned-early,0
P0006729,Casual,0
P0006730,Casual,3
P0006731,Grinder-F2W,0
P0006732,Casual,0
P0006733,Casual,3
P0006734,Churned-early,3
P0006735,Grinder-F2W,2
P0006736,Churned-early,3
P0006737,Casual,3
P0006738,Casual,3
P0006739,Churned-early,0
P0006740,Casual,0
P0006741,Grinder-F2W,0
P0006742,Churned-early,0
P0006743,Casual,0
P0006744,Casual,3
P0006745,Casual,3
P0006746,Casual,3
P0006747,Casual,0
P0006748,Casual,0
P0006749,Casual,0
P0006750,Casual,0
P0006751,Churned-early,3
P0006752,Casual,3
P0006753,Churned-early,0
P0006754,Spender,2
P0006755,Casual,3
P0006756,Casual,3
P0006757,Casual,0
P0006758,Churned-early,3
P0006759,Churned-early,3
P0006760,Casual,3
P0006761,Casual,0
P0006762,Churned-early,0
P0006763,Casual,0
P0006764,Casual,0
P0006765,Casual,0
P0006766,Grinder-F2W,2
P0006767,Casual,3
P0006768,Casual,0
P0006769,Churned-early,3
P0006770,Casual,0
P0006771,Casual,0
P0006772,Casual,0
P0006773,Churned-early,0
P0006774,Casual,0
P0006775,Casual,0
P0006776,Casual,0
P0006777,Casual,0
P0006778,Churned-early,3
P0006779,Casual,0
P0006780,Casual,3
P0006781,Casual,3
P0006782,Churned-early,0
P0006783,Grinder-F2W,0
P0006784,Grinder-F2W,2
P0006785,Grinder-F2W,2
P0006786,Casual,0
P0006787,Churned-early,3
P0006788,Churned-early,0
P0006789,Churned-early,3
P0006790,Casual,3
P0006791,Churned-early,0
P0006792,Churned-early,0
P0006793,Churned-early,3
P0006794,Churned-early,3
P0006795,Casual,0
P0006796,Churned-early,0
P0006797,Grinder-F2W,0
P0006798,Casual,3
P0006799,Churned-early,0
P0006800,Churned-early,3
P0006801,Casual,0
P0006802,Grinder-F2W,0
P0006803,Casual,0
P0006804,Churned-early,3
P0006805,Grinder-F2W,2
P0006806,Grinder-F2W,2
P0006807,Casual,0
P0006808,Grinder-F2W,2
P0006809,Churned-early,3
P0006810,Casual,3
P0006811,Churned-early,0
P0006812,Grinder-F2W,0
P0006813,Churned-early,3
P0006814,Casual,0
P0006815,Casual,0
P0006816,Casual,0
P0006817,Casual,3
P0006818,Churned-early,0
P0006819,Churned-early,3
P0006820,Casual,3
P0006821,Spender,0
P0006822,Casual,3
P0006823,Churned-early,3
P0006824,Casual,3
P0006825,Casual,0
P0006826,Casual,0
P0006827,Churned-early,0
P0006828,Casual,0
P0006829,Casual,0
P0006830,Casual,3
P0006831,Churned-early,3
P0006832,Casual,3
P0006833,Grinder-F2W,2
P0006834,Grinder-F2W,2
P0006835,Casual,0
P0006836,Grinder-F2W,0
P0006837,Casual,3
P0006838,Spender,2
P0006839,Churned-early,0
P0006840,Churned-early,3
P0006841,Casual,0
P0006842,Churned-early,3
P0006843,Casual,0
P0006844,Casual,3
P0006845,Grinder-F2W,0
P0006846,Casual,3
P0006847,Casual,0
P0006848,Casual,3
P0006849,Casual,0
P0006850,Casual,0
P0006851,Churned-early,0
P0006852,Churned-early,0
P0006853,Churned-early,0
P0006854,Casual,0
P0006855,Casual,0
P0006856,Casual,3
P0006857,Casual,3
P0006858,Casual,0
P0006859,Churned-early,3
P0006860,Casual,0
P0006861,Casual,0
P0006862,Churned-early,0
P0006863,Casual,0
P0006864,Churned-early,3
P0006865,Casual,0
P0006866,Spender,2
P0006867,Casual,0
P0006868,Churned-early,0
P0006869,Casual,0
P0006870,Grinder-F2W,0
P0006871,Churned-early,0
P0006872,Casual,0
P0006873,Churned-early,3
P0006874,Casual,3
P0006875,Churned-early,3
P0006876,Whale,2
P0006877,Churned-early,3
P0006878,Grinder-F2W,2
P0006879,Grinder-F2W,0
P0006880,Casual,0
P0006881,Casual,0
P0006882,Churned-early,0
P0006883,Churned-early,0
P0006884,Casual,3
P0006885,Casual,3
P0006886,Churned-early,3
P0006887,Casual,0
P0006888,Casual,3
P0006889,Grinder-F2W,2
P0006890,Casual,3
P0006891,Churned-early,3
P0006892,Casual,0
P0006893,Casual,0
P0006894,Casual,0
P0006895,Churned-early,0
P0006896,Casual,3
P0006897,Churned-early,3
P0006898,Whale,1
P0006899,Churned-early,3
P0006900,Casual,0
P0006901,Casual,0
P0006902,Churned-early,0
P0006903,Churned-early,0
P0006904,Churned-early,0
P0006905,Casual,3
P0006906,Churned-early,0
P0006907,Grinder-F2W,0
P0006908,Grinder-F2W,2
P0006909,Casual,3
P0006910,Grinder-F2W,2
P0006911,Casual,3
P0006912,Spender,2
P0006913,Casual,0
P0006914,Grinder-F2W,2
P0006915,Churned-early,3
P0006916,Casual,0
P0006917,Casual,0
P0006918,Casual,0
P0006919,Churned-early,3
P0006920,Casual,3
P0006921,Churned-early,3
P0006922,Churned-early,0
P0006923,Grinder-F2W,2
P0006924,Casual,3
P0006925,Grinder-F2W,2
P0006926,Churned-early,3
P0006927,Casual,0
P0006928,Churned-early,3
P0006929,Casual,0
P0006930,Churned-early,0
P0006931,Casual,0
P0006932,Grinder-F2W,0
P0006933,Casual,3
P0006934,Casual,0
P0006935,Casual,0
P0006936,Churned-early,3
P0006937,Churned-early,3
P0006938,Churned-early,3
P0006939,Casual,0
P0006940,Grinder-F2W,0
P0006941,Grinder-F2W,0
P0006942,Churned-early,3
P0006943,Churned-early,0
P0006944,Casual,0
P0006945,Casual,0
P0006946,Churned-early,0
P0006947,Churned-early,0
P0006948,Churned-early,0
P0006949,Grinder-F2W,0
P0006950,Casual,3
P0006951,Churned-early,0
P0006952,Casual,0
P0006953,Churned-early,3
P0006954,Churned-early,3
P0006955,Casual,3
P0006956,Churned-early,3
P0006957,Churned-early,3
P0006958,Casual,0
P0006959,Churned-early,0
P0006960,Churned-early,0
P0006961,Churned-early,0
P0006962,Churned-early,0
P0006963,Casual,3
P0006964,Churned-early,0
P0006965,Churned-early,3
P0006966,Casual,0
P0006967,Grinder-F2W,0
P0006968,Grinder-F2W,2
P0006969,Grinder-F2W,2
P0006970,Grinder-F2W,0
P0006971,Churned-early,0
P0006972,Grinder-F2W,0
P0006973,Casual,3
P0006974,Casual,0
P0006975,Casual,3
P0006976,Casual,3
P0006977,Casual,0
P0006978,Casual,0
P0006979,Casual,0
P0006980,Churned-early,3
P0006981,Grinder-F2W,0
P0006982,Churned-early,3
P0006983,Casual,0
P0006984,Grinder-F2W,0
P0006985,Casual,3
P0006986,Churned-early,3
P0006987,Casual,3
P0006988,Casual,0
P0006989,Grinder-F2W,2
P0006990,Churned-early,3
P0006991,Casual,0
P0006992,Casual,0
P0006993,Casual,0
P0006994,Casual,0
P0006995,Casual,0
P0006996,Churned-early,0
P0006997,Grinder-F2W,2
P0006998,Casual,0
P0006999,Churned-early,3
P0007000,Churned-early,3
P0007001,Churned-early,3
P0007002,Casual,0
P0007003,Grinder-F2W,2
P0007004,Grinder-F2W,0
P0007005,Churned-early,3
P0007006,Casual,0
P0007007,Grinder-F2W,2
P0007008,Casual,3
P0007009,Grinder-F2W,2
P0007010,Churned-early,0
P0007011,Churned-early,3
P0007012,Churned-early,3
P0007013,Churned-early,0
P0007014,Churned-early,0
P0007015,Casual,0
P0007016,Grinder-F2W,0
P0007017,Churned-early,3
P0007018,Whale,1
P0007019,Casual,0
P0007020,Casual,0
P0007021,Churned-early,3
P0007022,Churned-early,0
P0007023,Casual,3
P0007024,Grinder-F2W,2
P0007025,Spender,0
P0007026,Casual,3
P0007027,Casual,3
P0007028,Casual,3
P0007029,Churned-early,3
P0007030,Churned-early,0
P0007031,Casual,3
P0007032,Churned-early,3
P0007033,Churned-early,0
P0007034,Grinder-F2W,2
P0007035,Casual,3
P0007036,Churned-early,3
P0007037,Casual,0
P0007038,Casual,0
P0007039,Grinder-F2W,2
P0007040,Churned-early,0
P0007041,Grinder-F2W,2
P0007042,Churned-early,3
P0007043,Churned-early,3
P0007044,Churned-early,0
P0007045,Casual,0
P0007046,Casual,0
P0007047,Casual,0
P0007048,Churned-early,0
P0007049,Casual,0
P0007050,Casual,0
P0007051,Casual,0
P0007052,Churned-early,3
P0007053,Churned-early,3
P0007054,Casual,0
P0007055,Churned-early,0
P0007056,Casual,0
P0007057,Casual,0
P0007058,Grinder-F2W,0
P0007059,Casual,0
P0007060,Churned-early,3
P0007061,Casual,0
P0007062,Grinder-F2W,2
P0007063,Churned-early,0
P0007064,Casual,0
P0007065,Casual,0
P0007066,Casual,0
P0007067,Casual,0
P0007068,Churned-early,3
P0007069,Churned-early,3
P0007070,Casual,0
P0007071,Casual,3
P0007072,Churned-early,3
P0007073,Grinder-F2W,0
P0007074,Casual,0
P0007075,Grinder-F2W,2
P0007076,Grinder-F2W,2
P0007077,Churned-early,3
P0007078,Churned-early,3
P0007079,Casual,0
P0007080,Churned-early,3
P0007081,Grinder-F2W,2
